time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,v_fx,v_fy,v_fz,v_tz,solve_time,metadata
16.17,-0.16208755455405446,0.298212699785509,0.01860083221037099,0.2444177279795023,0.2821760653908543,-0.0007739936407933232,2.2045735325019247,1.3717167550161917,-1.499689542654963,-0.021302351009693875,-0.10221484586268278,-0.0011078498348534352,-0.13492813863937966,-0.04874746333316719,-0.10257393316992633,0.4762451349692921,0.2269597125377269,-0.0034893560191129346,-0.1608580509528818,0.2992479189846406,-0.0043771447617599124,0.24043249308603176,0.27981029735911317,-0.007414769248341027,-0.022709732403811304,-0.008425334012395503,0.0016852650002888582,-2.094864565673528e-05,2.207404128300858,1.373603264523884,-1.5,0.0,2.369491682854912,1.075390564738375,-1.518600832210371,-0.2444177279795023,0.0,0.0,0.0,0.0,69404537,0
16.18,-0.16342279009877406,0.29771478747525776,0.01755949675085322,0.24893066450485268,0.2841546559400092,-0.0008088355290227885,2.202951931449919,1.3747039658478217,-1.4997331263318023,-0.01885121483728459,-0.09939389029454287,-0.0011760495660026438,-0.13352355447195813,-0.04979123102512392,-0.10413354595177696,0.4512936525350395,0.19785905491548816,-0.0034841888229465274,-0.1621601052005522,0.2987210831629925,-0.004358367683941642,0.24511361724092848,0.282095556813991,-0.006819973114920867,-0.022709732403811304,-0.008425334012395503,0.0016852650002888582,-2.094864565673528e-05,2.2058329811479624,1.3765631457322662,-1.5,0.0,2.3692557712467366,1.0788483582570085,-1.5175594967508532,-0.24893066450485268,0.0,0.0,0.0,0.0,69404537,0
16.19,-0.16474926210124888,0.2972043234958832,0.016501594778587213,0.25320322619129254,0.285797626344927,-0.0008231575287742391,2.201317422479459,1.3776858190538652,-1.4997764365640607,-0.01635576026532069,-0.0965530010842698,-0.0012380057012044414,-0.13264720024748133,-0.051046397937452456,-0.10579019722660078,0.42725616864398797,0.16429704049177948,-0.001432199975145055,-0.16345089704599788,0.29818532060436015,-0.004331023225825198,0.2495454571963901,0.2840889210273082,-0.00619561352017976,-0.022830567971095,-0.008464178088181902,0.0016467966090831939,-9.034052281336399e-06,2.204249449493536,1.3795164197871435,-1.5,0.0,2.368998711594785,1.0823120962912602,-1.5165015947785871,-0.25320322619129254,0.0,0.0,0.0,0.0,69219731,0
16.2,-0.16606121769203794,0.2966827717758564,0.015430480951721046,0.25721736477860696,0.28714608063173785,-0.0008374583198608803,2.1996700668071285,1.3806622053277489,-1.49981941594582,-0.01381840366233587,-0.09369554170986068,-0.001293235706459594,-0.13119555907890607,-0.05215517200268298,-0.1071113826866168,0.4014138587314434,0.13484542868108457,-0.001430079108664123,-0.16473556723303487,0.2976386273883725,-0.004297938175928056,0.2537356602984819,0.2857459374409116,-0.005523000525515259,-0.022830567971095,-0.008464178088181902,0.0016467966090831939,-9.034052281336399e-06,2.2026535611221263,1.3824630348705536,-1.5,0.0,2.368714778814164,1.085780263094697,-1.515430480951721,-0.25721736477860696,0.0,0.0,0.0,0.0,69219731,0
16.21,-0.16736391417863836,0.2961482344299766,0.01434531188432016,0.26098133453605765,0.28815663403786373,-0.00083072278639934,2.198009979354228,1.3836330313410405,-1.4998619827252124,-0.011241714579657478,-0.09082447076911997,-0.0013414989248264591,-0.13026964866004226,-0.053453734587975525,-0.10851690674008854,0.3763969757450679,0.10105534061258904,0.0006735533461540396,-0.16600874529008383,0.297082601329163,-0.004256677939243484,0.2576689082678392,0.28710709407407087,-0.004826321836686524,-0.02294976789400155,-0.008499067692014693,0.0016099155414732763,3.198864956241636e-06,2.2010453440350912,1.3854029392813718,-1.5,0.0,2.3684092582137297,1.0892547048513952,-1.5143453118843202,-0.26098133453605765,0.0,0.0,0.0,0.0,69088691,0
16.22,-0.1686517235580198,0.29560203466318496,0.013249393196816065,0.2644790056761382,0.2888704670104087,-0.0008239972272202984,2.196337223905012,1.3865981858490362,-1.4999040826142442,-0.008628194501505336,-0.08794317989296667,-0.0013823671386562872,-0.1287809379381446,-0.05461997667916553,-0.10959186875040951,0.34976711400805405,0.07138329725449818,0.0006725559179041604,-0.1672755449215735,0.2965154507995683,-0.004209988903177627,0.2613520078152143,0.28812908761533024,-0.004086821382982809,-0.02294976789400155,-0.008499067692014693,0.0016099155414732763,3.198864956241636e-06,2.199424826450107,1.3883360814362193,-1.5,0.0,2.368076550008127,1.0927340467730344,-1.513249393196816,-0.2644790056761382,0.0,0.0,0.0,0.0,69088691,0
16.23,-0.16992984269522285,0.29504245986577193,0.012142008149644001,0.26771803372678155,0.2892457229657534,-0.000795997395062289,2.1946519171705803,1.389557571873529,-1.4999456384385623,-0.005980480384726426,-0.08505465384327575,-0.0014156594592149856,-0.12781191372030373,-0.05595747974130133,-0.11073850471720645,0.32390280506433544,0.03752559553446855,0.0027999832158009416,-0.1685306734431795,0.2959386024492752,-0.0041555824318162335,0.264771411677891,0.28885260496909165,-0.0033292320558698306,-0.023066502122452107,-0.00853075977008775,0.0015747139249261196,1.5588416689313886e-05,2.197792036800675,1.391262409870365,-1.5,0.0,2.367721879495898,1.096219950004593,-1.512142008149644,-0.26771803372678155,0.0,0.0,0.0,0.0,69031445,0
16.240000000000002,-0.17119280906228185,0.29447073002519825,0.01102640157783031,0.2706839581460677,0.2893233699583124,-0.0007680390263217685,2.192954125361802,1.3925110763095505,-1.499986599552371,-0.003301146540432424,-0.08216229594367161,-0.001441009109576331,-0.12629663670589855,-0.057172984057368405,-0.1115606571813691,0.296592441928616,0.0077646992559002315,0.002795836874052042,-0.1697791808778035,0.29535044360215973,-0.004096111380857541,0.2679333844294002,0.2892357899604145,-0.002534965036134531,-0.023066502122452107,-0.00853075977008775,0.0015747139249261196,1.5588416689313886e-05,2.1961470037356206,1.394181873238633,-1.5,0.0,2.367339812797902,1.0997111432134348,-1.5110264015778303,-0.2706839581460677,0.0,0.0,0.0,0.0,69031445,0
16.25,-0.17244572327088734,0.293885285834917,0.009901983371066644,0.2733841254320932,0.2890633736667212,-0.0007188480500525953,2.191243966445531,1.3954585989757553,-1.500026893945339,-0.000592887999800585,-0.07926910336272805,-0.0014582987543482232,-0.12529142086054967,-0.05854441902812378,-0.11244182067636657,0.27001672860254383,-0.025999629159123627,0.004919097626917325,-0.17101589162708547,0.2947522666204792,-0.004029439296793854,0.2708258540631839,0.28931925809435566,-0.0017289644771892303,-0.023179946382871026,-0.008560026428917008,0.0015412951928862628,2.7972017645595033e-05,2.194489756118591,1.3970944203163018,-1.5,0.0,2.3669354793894786,1.1032091344813848,-1.5099019833710667,-0.2733841254320932,0.0,0.0,0.0,0.0,69446830,0
16.26,-0.17368332793898747,0.29328728174301644,0.008771924915303125,0.27580548701074453,0.28850619968639907,-0.0006697299180052866,2.1895215088933555,1.398400025009727,-1.5000664750716781,0.00214166041374084,-0.07637847439607666,-0.0014672290981634392,-0.12376046681001447,-0.05980040919005921,-0.11300584557635189,0.24213615786513643,-0.05571739803221071,0.004911813204730874,-0.17224575521759186,0.2941426033971785,-0.003958112633918751,0.2734548413541425,0.2890628966651386,-0.000893034381521588,-0.023179946382871026,-0.008560026428917008,0.0015412951928862628,2.7972017645595033e-05,2.192820323027551,1.3999999999999995,-1.5,0.0,2.3665036509665387,1.1067127182569831,-1.508771924915303,-0.27580548701074453,0.0,0.0,0.0,0.0,69446830,0
16.27,-0.17491059138524656,0.2926752788007305,0.007635763117959264,0.2779553709601602,0.28761392339472897,-0.000599697085323474,2.187786871371976,1.4013352515054958,-1.5001052765954694,0.004899754960634039,-0.07349340467235095,-0.001467749079600977,-0.1227263446259105,-0.061200294228589885,-0.1136161797343861,0.21498839494156702,-0.08922762916701274,0.007003283268181256,-0.17346375213796253,0.2935226495768654,-0.0038801523791284305,0.27580945468931994,0.28850697237257017,-5.199814375378844e-05,-0.023289285805757957,-0.008587650090658188,0.001509774564258078,4.0188804714763916e-05,2.191138733754268,1.4028985613086091,-1.5,0.0,2.3660493251395147,1.1102232825078786,-1.5076357631179593,-0.2779553709601602,0.0,0.0,0.0,0.0,71555524,0
16.28,-0.1761224998999574,0.29205040350321343,0.006496582355463095,0.27982187694166294,0.28642621782902306,-0.0005297679604268725,2.186040124426229,1.4042641619693932,-1.5001432564561568,0.0076787126365925,-0.0706172705793627,-0.0014596317452416495,-0.12119085147108419,-0.06248752975171113,-0.11391807624961696,0.1866505981502703,-0.1187705565705926,0.0069929124896601575,-0.17467469457467266,0.2928910463897491,-0.003797986068731756,0.27789576759584605,0.28761340929882456,0.0008117334359327605,-0.023289285805757957,-0.008587650090658188,0.001509774564258078,4.0188804714763916e-05,2.1894450178038043,1.405790053384151,-1.5,0.0,2.3655675177037616,1.1137396498809375,-1.506496582355463,-0.27982187694166294,0.0,0.0,0.0,0.0,71555524,0
16.29,-0.17732385338445164,0.291411303523319,0.0053540473922615356,0.2814126042575737,0.2849075475148101,-0.0004395105222002383,2.1842813868501483,1.4071866512770677,-1.5001803544207897,0.010475750408745037,-0.06775305216391031,-0.00144289392187717,-0.12013534844942383,-0.06390999798943933,-0.11425349632015588,0.15907273159107296,-0.15186703142129088,0.009025743822663418,-0.17587375760806567,0.29224893076745695,-0.003709796463301116,0.27970377721525364,0.28642184154523975,0.0016737823364479337,-0.023393718585249367,-0.008614418511867459,0.0014802789836310874,5.2082194809835906e-05,2.187739204893993,1.408674425492688,-1.5,0.0,2.3650630582784444,1.117263121969369,-1.5053540473922615,-0.2814126042575737,0.0,0.0,0.0,0.0,70139269,0
16.3,-0.17850991898771457,0.2907591146376652,0.0042111411921369885,0.28271653228574467,0.2830965040592763,-0.0003493867412691742,2.1825107310565053,1.4101026014510518,-1.5002165332219781,0.013288149438960926,-0.06490408697683898,-0.0014173846006863508,-0.11860656032629159,-0.0652188885653812,-0.11429062001245474,0.13039280281709764,-0.1811043455533836,0.009012378093106408,-0.17706557936427972,0.2915950173984232,-0.0036178801188421032,0.28123990302158897,0.2848965187071328,0.0025509321190819428,-0.023393718585249367,-0.008614418511867459,0.0014802789836310874,5.2082194809835906e-05,2.1860213249549223,1.4115516270252044,-1.5,0.0,2.3645312439426367,1.1207925123875393,-1.504211141192137,-0.28271653228574467,0.0,0.0,0.0,0.0,70139269,0
16.31,-0.17968529214110923,0.2900925368090196,0.0030676576856990966,0.28374181836244855,0.28096021128451143,-0.00023977755125830793,2.180728275383215,1.4130119056778505,-1.500251739072192,0.016113096884210844,-0.06207332544560893,-0.0013831889802499915,-0.11753731533946626,-0.0666577828645583,-0.11434835064378918,0.10252860767038643,-0.2136292774764849,0.010960919001086629,-0.1782455673290161,0.2909304226798632,-0.0035205850213811504,0.2824947445249917,0.28307615312300566,0.0034195620436359244,-0.023492459647906708,-0.008641119720599532,0.001452946516965404,6.350233813435007e-05,2.1842914081284053,1.4144216074985045,-1.5,0.0,2.3639767002695145,1.1243290706894848,-1.5030676576856992,-0.28374181836244855,0.0,0.0,0.0,0.0,70944244,0
16.32,-0.1808455565156172,0.2894127517240289,0.00192646326645722,0.28447804999894427,0.27853589301632,-0.00013033067549205761,2.178934093891888,1.415914444662314,-1.5002859397246577,0.018947850438985014,-0.059264049422110276,-0.001340234284655048,-0.11602643745079688,-0.06797850849906709,-0.11411944192418765,0.0736231636495726,-0.24243182681914438,0.01094468757662503,-0.17941814913272058,0.29025389844634786,-0.003420065246573331,0.2834753554774169,0.28092760234986514,0.004295469559494342,-0.023492459647906708,-0.008641119720599532,0.001452946516965404,6.350233813435007e-05,2.182549484767457,1.4172843165560853,-1.5,0.0,2.3633950412830744,1.1278715648320565,-1.5019264632664573,-0.28447804999894427,0.0,0.0,0.0,0.0,70944244,0
16.330000000000002,-0.18199506725929426,0.288718476914453,0.0007874828022222734,0.28493422468943846,0.2757935919438782,-2.4819041322659684e-06,2.177128303875895,1.4188101104488335,-1.500319088090866,0.021789577022387034,-0.05647916578482891,-0.0012886734307308888,-0.11495107436770477,-0.06942748095758841,-0.11389804642349466,0.04561746904941898,-0.2742301072441772,0.012784877135979165,-0.1805790015993263,0.28956657865196134,-0.0033148366208200055,0.28417265834020217,0.27848836372813707,0.005156085392415917,-0.023584744304644394,-0.008668536929373399,0.0014279252126157256,7.430842476626072e-05,2.1807955854357535,1.4201397039690367,-1.5,0.0,2.3627906526950477,1.1314212270545836,-1.5007874828022223,-0.28493422468943846,0.0,0.0,0.0,0.0,71739365,0
16.34,-0.18312975853674912,0.2880109757556097,-0.00034654967543117587,0.28510026518860343,0.2727688816003582,0.0001251775429861392,2.1753109808170628,1.4216987826064,-1.500351157090006,0.024635523254018753,-0.05372188401295511,-0.0012285128143878193,-0.11346912774548457,-0.07075011588433183,-0.11340324776534491,0.016604049916497707,-0.30247103435199973,0.012765944711840517,-0.18173230588318773,0.28886721575665397,-0.0032068999140288917,0.28459462316317197,0.2757281771873798,0.006016061634306943,-0.023584744304644394,-0.008668536929373399,0.0014279252126157256,7.430842476626072e-05,2.1790297409071053,1.4229877196369052,-1.5,0.0,2.3621594994438544,1.1349767438812954,-1.4996534503245689,-0.28510026518860343,0.0,0.0,0.0,0.0,71739365,0
16.35,-0.18425370981640096,0.2872889484534324,-0.0014755761634312585,0.2849862847739036,0.26943497130572197,0.0002699342900670149,2.173482240376915,1.4245803525965681,-1.500382106496166,0.02748284549705924,-0.050995053719566814,-0.0011599712914843216,-0.11239512796518478,-0.07220273021773047,-0.11290264880000825,-0.0113980414699857,-0.3333910294636264,0.014475674708087567,-0.18287404401476462,0.28815699901680925,-0.0030949406159878137,0.28473222430404865,0.27268302933882943,0.006854152290349781,-0.02366983185641701,-0.00869744348207738,0.001405371451709534,8.43708055178291e-05,2.1772519821649103,1.4258283135885867,-1.5,0.0,2.361505691981311,1.1385393651351543,-1.4985244238365687,-0.2849862847739036,0.0,0.0,0.0,0.0,71390143,0
16.36,-0.18536323788363038,0.28655377476915694,-0.00259701126770931,0.2845822690188832,0.26582550696393487,0.0004144766748115439,2.171642159223666,1.42745469904678,-1.5004119144577066,0.030328791721359275,-0.04830179564907636,-0.0010831340063890585,-0.11095280672294142,-0.07351736842754536,-0.11214351042780518,-0.04040157550203866,-0.3609464341787092,0.014454238474452898,-0.18400811532490605,0.2874346450212004,-0.002980796154068509,0.2845946224300034,0.2693258070490455,0.007683728509526303,-0.02366983185641701,-0.00869744348207738,0.001405371451709534,8.43708055178291e-05,2.175462340401612,1.428661435983198,-1.5,0.0,2.360825578285242,1.142107661214041,-1.4974029887322906,-0.2845822690188832,0.0,0.0,0.0,0.0,71390143,0
16.37,-0.1864621117341223,0.2858041027361416,-0.0037106612859291108,0.28389971435730776,0.2619170993123061,0.0005746134432790313,2.169790850806893,1.430321713401528,-1.500440547685275,0.03317051754317546,-0.04564488875105561,-0.0009982828783180113,-0.10988738504919263,-0.07496720330153292,-0.11136500182198007,-0.06825546615754534,-0.39084076516287525,0.01601367684674874,-0.18513084167733054,0.2867014354748055,-0.0028633227568329346,0.2841725821816188,0.2656906898020747,0.008485112807104728,-0.02374700912301748,-0.008728597892887012,0.0013854478262733535,9.357289181861214e-05,2.173660847018154,1.4314870371109465,-1.5,0.0,2.3601229587522763,1.145682934374805,-1.496289338714071,-0.28389971435730776,0.0,0.0,0.0,0.0,71395831,0
16.38,-0.18754706092092696,0.2850414619012112,-0.004814106044686921,0.2829283989891274,0.2577411958024258,0.0007345130739790894,2.1679283927463953,1.4331812735501495,-1.5004679895390094,0.03600528474445469,-0.043027349108087164,-0.0009055800241084957,-0.10849491868046587,-0.07626408349303825,-0.11034447587578108,-0.09713153681803222,-0.41759035098802966,0.015989963070005806,-0.18624580604977659,0.28595601486215205,-0.0027441853734528013,0.2834767201279232,0.2617539642968446,0.009270285420951556,-0.02374700912301748,-0.008728597892887012,0.0013854478262733535,9.357289181861214e-05,2.171847533623426,1.4343050673940143,-1.5,0.0,2.359394594544353,1.1492636054928032,-1.495185893955313,-0.2829283989891274,0.0,0.0,0.0,0.0,71395831,0
16.39,-0.1886215099699477,0.28426441355258114,-0.005907013298262199,0.2816814599503101,0.25327802929704535,0.0009083314101615643,2.166054895712845,1.436033271486534,-1.5004942136524282,0.038830258142457906,-0.040451872029313225,-0.0008053665009466082,-0.10744490490207309,-0.07770483486300649,-0.10929072535752776,-0.12469390388173171,-0.44631665053804503,0.017381833618247494,-0.18734970335500434,0.2851997936384473,-0.0026224113418740203,0.28249733980032155,0.25754770787739373,0.010021352316188758,-0.023815593862979923,-0.008762739033632526,0.0013683205955738024,0.00010181280376158689,2.1700224320337136,1.4371154773874149,-1.5,0.0,2.358643942003661,1.1528510638348337,-1.4940929867017378,-0.2816814599503101,0.0,0.0,0.0,0.0,71303105,0
16.4,-0.18968262925084334,0.28347466892622963,-0.006987144786239862,0.2801482018470331,0.248556585815788,0.0010818923482925195,2.164170438045887,1.4388775845711113,-1.5005192085024937,0.041642725828825965,-0.0379213535643036,-0.0006978783018096533,-0.10611192808956374,-0.07897446263515064,-0.10801314879776637,-0.15332581032769727,-0.4721443481257359,0.01735609381309553,-0.1884457666958247,0.28443130845771303,-0.002499485006539388,0.28124676863680614,0.2530518465009624,0.010748819913695487,-0.023815593862979923,-0.008762739033632526,0.0013683205955738024,0.00010181280376158689,2.168185574272134,1.4399182177798717,-1.5,0.0,2.3578682035229774,1.156443548853642,-1.49301285521376,-0.2801482018470331,0.0,0.0,0.0,0.0,71303105,0
16.41,-0.19073346581599115,0.2826706684944837,-0.008054026703711425,0.2783436482580259,0.24356092595362425,0.0012675514261121722,2.1622751270891087,1.4417141059085798,-1.5005429545477076,0.044439871912804976,-0.035438392924515776,-0.0005835107105182657,-0.10508365651478187,-0.08040004317459173,-0.10668819174715624,-0.18045535890072065,-0.4995659862163755,0.018565907781965277,-0.18953109567781196,0.28365213374686143,-0.002374604521387106,0.27971460839790097,0.24829606397878254,0.011436759129138753,-0.023874938052941486,-0.008800581523175125,0.001354156782345661,0.00010900474040304877,2.1663369925680804,1.4427132393946744,-1.5,0.0,2.3570704583840714,1.1600425709001907,-1.4919459732962885,-0.2783436482580259,0.0,0.0,0.0,0.0,72449200,0
16.42,-0.19177165670366275,0.2818543354110457,-0.009105619288843595,0.27625636964133077,0.23831732047060802,0.0014529355715747043,2.1603690416770296,1.4445427125421262,-1.5005654452137998,0.047219023320881535,-0.03300575142709506,-0.00046256923421388984,-0.10381908876715999,-0.08163330834379917,-0.10515925851321699,-0.20872786166950852,-0.5243605483016233,0.018538414546253195,-0.19060854120791315,0.28286066335462906,-0.002249066609226736,0.2779151408076556,0.24326414974207128,0.012094147630437585,-0.023874938052941486,-0.008800581523175125,0.001354156782345661,0.00010900474040304877,2.16447671935665,1.4455004931905506,-1.5,0.0,2.3562483760603126,1.163646157779505,-1.4908943807111563,-0.27625636964133077,0.0,0.0,0.0,0.0,72449200,0
16.43,-0.19279983968158623,0.28102395598993596,-0.010141304118340215,0.2739035090880735,0.23281384726350857,0.0016484820778849612,2.1584522853019874,1.4473632992381014,-1.5005866676070083,0.04997739368285806,-0.030625920340433804,-0.00033549756616409177,-0.10281829779234737,-0.08303794211097239,-0.10356848294966199,-0.23528605532573071,-0.5503473207099453,0.019554650631025704,-0.19167563750420943,0.2820586695975201,-0.0021222393208575104,0.27583703619765226,0.2379831086661258,0.012707166804979804,-0.023924430995739054,-0.008842811368397525,0.0013431209792280612,0.0001150800517859012,2.1626047872780836,1.4482799302625158,-1.5,0.0,2.35540462695967,1.1672559742725799,-1.4898586958816598,-0.2739035090880735,0.0,0.0,0.0,0.0,70976534,0
