time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,v_fx,v_fy,v_fz,v_tz,solve_time,metadata
10.6,0.0,-0.10769480050229106,0.19876464007819625,0.322016642890414,0.0,0.0,1.5,0.9336188279637977,-1.3765255270443848,-0.03011579584220056,0.0,0.0,0.0,0.08280940796008172,-0.011051327132713498,0.3673565081751504,0.0,0.0,0.0,-0.10184156795141257,0.20237796398181962,0.3183430778086625,0.0,0.0,0.0,-0.0008067729086755388,0.0010056181598403194,0.0,1.5,0.9354969430031834,-1.3732036216534091,0.0,1.5,1.0431917435054745,-1.5719682617316053,-0.322016642890414,0.0,0.0,0.0,0.0,63478191,0
10.61,0.0,-0.10686282878467883,0.1986389927102003,0.32527855462424526,0.0,0.0,1.5,0.9326022188021111,-1.3745063536906483,-0.02689562941329642,0.0,0.0,0.0,0.08319717176122378,-0.01256473679959544,0.3261911733831261,0.0,0.0,0.0,-0.10166091616865797,0.20191733537364312,0.322016642890414,0.0,0.0,0.0,-0.0005975245959267987,0.0006914780694955531,0.0,1.5,0.9344165398949965,-1.371156406560363,0.0,1.5,1.0412793686796753,-1.5697953992705633,-0.32527855462424526,0.0,0.0,0.0,0.0,63724817,0
10.620000000000001,0.0,-0.10603752820545859,0.19851518767870027,0.32819940518159946,0.0,0.0,1.5,0.9315873957669033,-1.3724919442071295,-0.023642843867053967,0.0,0.0,0.0,0.08253005792202392,-0.012380503150003108,0.29208505573542054,0.0,0.0,0.0,-0.10148230352078343,0.2014409483518735,0.32527855462424526,0.0,0.0,0.0,-0.0005975245959267987,0.0006914780694955531,0.0,1.5,0.9333367840690837,-1.3691142779917702,0.0,1.5,1.0393743122745422,-1.5676294656704706,-0.32819940518159946,0.0,0.0,0.0,0.0,63724817,0
10.63,0.0,-0.10521018557725978,0.19837517387193693,0.3307022590785508,0.0,0.0,1.5,0.9305742471008656,-1.3704822791869808,-0.02036084981523797,0.0,0.0,0.0,0.08273426281988022,-0.014001380676333343,0.25028538969512915,0.0,0.0,0.0,-0.10131486660377428,0.2009665020148692,0.32819940518159946,0.0,0.0,0.0,-0.00038794572051480125,0.0003757527729326001,0.0,1.5,0.932257686182199,-1.3670773165673697,0.0,1.5,1.0374678717594588,-1.5654524904393066,-0.3307022590785508,0.0,0.0,0.0,0.0,62961594,0
10.64,0.0,-0.10439134995169569,0.1982360302936465,0.3328586241451497,0.0,0.0,1.5,0.9295627513999561,-1.368477518422492,-0.017053827224452464,0.0,0.0,0.0,0.08188356255640941,-0.013914357829041994,0.21563650665989198,0.0,0.0,0.0,-0.10114957009093674,0.20047607644889037,0.3307022590785508,0.0,0.0,0.0,-0.00038794572051480125,0.0003757527729326001,0.0,1.5,0.931179256884603,-1.3650456027029112,0.0,1.5,1.0355706068362986,-1.5632816329965578,-0.3328586241451497,0.0,0.0,0.0,0.0,62961594,0
10.65,0.0,-0.10357230980494168,0.1980796248540163,0.3345925249517966,0.0,0.0,1.5,0.9285527948904558,-1.3664776445229547,-0.013725240983000967,0.0,0.0,0.0,0.08190401467540008,-0.01564054396301899,0.1733900806646891,0.0,0.0,0.0,-0.10099565095003174,0.19998738995371754,0.3328586241451497,0.0,0.0,0.0,-0.00017880668185343436,5.8295211859672096e-05,0.0,1.5,0.9301015068199575,-1.363019216606979,0.0,1.5,1.033673816624899,-1.5610988414609954,-0.3345925249517966,0.0,0.0,0.0,0.0,62795473,0
10.66,0.0,-0.10276357439502781,0.19792315131644556,0.33597612389263515,0.0,0.0,1.5,0.9275443553990627,-1.3644828197421124,-0.010379315733483,0.0,0.0,0.0,0.08087354099138752,-0.0156473537570758,0.13835989408385535,0.0,0.0,0.0,-0.10084394913931467,0.19948247808423167,0.3345925249517966,0.0,0.0,0.0,-0.00017880668185343436,5.8295211859672096e-05,0.0,1.5,0.9290244466252204,-1.3609982382778265,0.0,1.5,1.0317880210202484,-1.5589213895942722,-0.33597612389263515,0.0,0.0,0.0,0.0,62795473,0
10.67,0.0,-0.10195646439379644,0.1977483928218412,0.33693468497333,0.0,0.0,1.5,0.9265373177082503,-1.362493028875154,-0.007019554494556648,0.0,0.0,0.0,0.08071100012313694,-0.01747584946043437,0.09585610806948683,0.0,0.0,0.0,-0.10070376908123117,0.19897908669583617,0.33597612389263515,0.0,0.0,0.0,2.9127340786259883e-05,-0.000261018873690258,0.0,1.5,0.9279480869305416,-1.358982747500218,0.0,1.5,1.0299045513243381,-1.5567311403220594,-0.33693468497333,0.0,0.0,0.0,0.0,63032016,0
10.68,0.0,-0.10116140935728409,0.19757266843794155,0.3375407619418619,0.0,0.0,1.5,0.9255316591254977,-1.3605084368353466,-0.003650207644823348,0.0,0.0,0.0,0.07950550365123574,-0.017572438389966277,0.06060769685318951,0.0,0.0,0.0,-0.10056585827525792,0.1984592039807311,0.33693468497333,0.0,0.0,0.0,2.9127340786259883e-05,-0.000261018873690258,0.0,1.5,0.9268724383591559,-1.3569728238422778,0.0,1.5,1.02803384771644,-1.5545454922802193,-0.3375407619418619,0.0,0.0,0.0,0.0,63032016,0
10.69,0.0,-0.10036979223709518,0.1973776737933016,0.3377211305475171,0.0,0.0,1.5,0.9245272635679309,-1.3585290307199616,-0.00027480002540472906,0.0,0.0,0.0,0.07916171201889093,-0.01949946446399619,0.01803686056552109,0.0,0.0,0.0,-0.10043955575668523,0.197940611538513,0.3375407619418619,0.0,0.0,0.0,0.00023509986965078832,-0.0005822882200139897,0.0,1.5,0.925797511527281,-1.3549685466523507,0.0,1.5,1.0261673037643761,-1.5523462204456522,-0.3377211305475171,0.0,0.0,0.0,0.0,62647196,0
