time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,v_fx,v_fy,v_fz,v_tz,solve_time,metadata
0.11,0.00853736199175931,0.011147981555139169,0.0022053425017636813,-0.08512248906354856,0.06524088060155947,0.008166217877198654,1.5003297268850797,1.000451898196355,-1.4999437501852788,-0.0034803719581136794,0.0025411119950546706,0.00024237798009921728,0.1178397047783229,0.14084554386609527,0.04742380578063943,-1.052266865578186,0.8839784834449831,0.13794183412952118,0.00736060454087192,0.009745519413505072,0.0016899138350845691,-0.07458670839544218,0.056419443410449716,0.006632558243328309,0.02582496,0.030882285000000002,0.008340515715939734,0.0008088096376678915,1.5219766818352596,1.010993765677345,-1.5,0.0,1.5134393198435003,0.9998457841222057,-1.5022053425017636,0.08512248906354856,-0.08921061633133896,-0.019228051880124778,0.0,-0.0013282245162347462,63453058,0
0.12,0.009717295517182927,0.012557875455131557,0.0026827537278879925,-0.09555370336339392,0.07401033634533746,0.00954359351344285,1.5004151282420537,1.000563474793383,-1.4999223018979133,-0.004331395106731284,0.0031938010639471744,0.00032176929988016054,0.11799335254236169,0.14098938999923877,0.047741122612431096,-1.0431214299845344,0.8769455743777986,0.13773756362441958,0.00854013569739469,0.011157659702784182,0.0021448287365418628,-0.08510231486176037,0.06526890688925037,0.007939131978094326,0.02582496,0.030882285000000002,0.008340515715939734,0.0008088096376678915,1.524171009000042,1.0120927244810654,-1.5,0.0,1.514453713482859,0.9995348490259338,-1.502682753727888,0.09555370336339392,-0.08946534249415887,-0.018042573742739227,0.0,-0.0013650468158446065,63453058,0
0.13,0.010982452112107865,0.01402559460722885,0.0032525820613658616,-0.10631901703343355,0.08334851864131244,0.011017464272348428,1.5005123441958614,1.0006891998578633,-1.4998963290264016,-0.00528663757710416,0.003934310854327791,0.00041399914010528313,0.12651565949249366,0.14677191520972926,0.0569828333477869,-1.0765313670039633,0.9338182295974984,0.14738707589055772,0.009721595380784247,0.01257250644803944,0.002597287151178516,-0.09552424703728765,0.0740509790380616,0.009222984022512256,0.027659968000000004,0.0321175995,0.009931134164635704,0.0008661667463675241,1.5263643819347765,1.013191563934477,-1.5,0.0,1.5153819298226687,0.9991659693272482,-1.5032525820613658,0.10631901703343355,-0.08960922751995293,-0.016783046665416416,0.0,-0.0013858765574365876,63784359,0
0.14,0.012249616724393921,0.015495077527854784,0.0038268134266818713,-0.11697093523993839,0.09259751104858821,0.012489152456792269,1.5006222347687392,1.00082967130203,-1.4998649774678912,-0.006349411625863374,0.004768366844115459,0.0005197667482178103,0.12671646122860555,0.1469482920625935,0.05742313653160098,-1.0651918206504838,0.924899240727576,0.1471688184443841,0.010989057287786515,0.014047144416657699,0.003135155851037883,-0.10627740487592147,0.08340559897876691,0.010576760811252717,0.027659968000000004,0.0321175995,0.009931134164635704,0.0008661667463675241,1.5285567140488552,1.0142902731924786,-1.5,0.0,1.5163070973244612,0.9987951956646237,-1.503826813426682,0.11697093523993839,-0.08964831841919202,-0.015452128142056328,0.0,-0.0013924691242568168,63784359,0
0.15,0.013585795220843182,0.017005845523604134,0.004485304883696644,-0.1278039160430787,0.10226626019662031,0.014027635660777,1.5007448266447145,1.00098492567255,-1.4998282784729675,-0.007518553492295164,0.005695116271677653,0.0006387777506575538,0.13361784964492596,0.1510767995749352,0.06584914570147735,-1.0832980803140302,0.9668749148032107,0.15384832039847313,0.012259187597535016,0.015525437052003991,0.0036698994923729895,-0.11691418664317896,0.0926749427562193,0.011901100243974349,0.029127974400000003,0.03298231965,0.011352662997974307,0.000906316722457267,1.5307479187927602,1.0153888414112526,-1.5,0.0,1.517162123571917,0.9983829958876485,-1.5044853048836966,0.1278039160430787,-0.08958701609984374,-0.014051573364210035,0.0,-0.001386072835558628,64626504,0
0.16,0.014924442513687153,0.018518657005869545,0.005149502373509879,-0.13850135049544338,0.11182617777628742,0.015563840609269831,1.5008808216771325,1.0011554034534669,-1.499785479702696,-0.008795837565995838,0.006718804634267928,0.0007713634215901491,0.13386472928439708,0.151281148226541,0.0664197489813234,-1.0697434452364687,0.9559917579667107,0.15362049484928317,0.013599503241806733,0.0170477780916935,0.004279877027152585,-0.1277284073700674,0.10236883625902751,0.013258567093259531,0.029127974400000003,0.03298231965,0.011352662997974307,0.000906316722457267,1.53293790966148,1.016487257748375,-1.5,0.0,1.5180134671477927,0.9979686007425055,-1.50514950237351,0.13850135049544338,-0.08942852703166825,-0.01258256343119189,0.0,-0.001367601191732823,64626504,0
0.17,0.016319213567490297,0.020061218454880833,0.005889978817631197,-0.14926605168663382,0.1216821983567781,0.017146052729377883,1.5010302545243523,1.0013411511182342,-1.4997366193830153,-0.010179871478255985,0.007838392106652214,0.0009171631758371054,0.13947710538031427,0.15425614490112874,0.07404764441213185,-1.076470119119043,0.9856020580490669,0.15822121201080505,0.014943284721976157,0.018574766476734172,0.004886031968062014,-0.13840339122601467,0.11195874723842857,0.014579975424695628,0.030302379520000002,0.033587623755000004,0.012607336615932142,0.0009344217057200868,1.5351266001979251,1.0175855113629193,-1.5,0.0,1.5188073866304348,0.9975242929080385,-1.5058899788176312,0.14926605168663382,-0.08917518758894173,-0.011045924091231446,0.0,-0.0013377516532127058,65225949,0
0.18,0.017716894428459716,0.021606056872952036,0.006637488993301969,-0.1598731598555583,0.13140927531095875,0.01872592183823781,1.501193702687285,1.0015425024833944,-1.4996810457151062,-0.011671285157582903,0.009056896457250134,0.0010762328281642658,0.13976808609694202,0.15448384180712016,0.07475101756707725,-1.0607108168924477,0.9727076954180665,0.15798691088599265,0.016344816293264897,0.020135136516019864,0.0055573667909020255,-0.1491413679326918,0.12185043505979187,0.015906965232716043,0.030302379520000002,0.033587623755000004,0.012607336615932142,0.0009344217057200868,1.537313903996341,1.018683591415566,-1.5,0.0,1.5195970095678812,0.997077534542614,-1.506637488993302,0.1598731598555583,-0.08882869750054741,-0.009442269044367659,0.0,-0.001297087989827982,65225949,0
0.19,0.01916045388667506,0.02317260046464785,0.0074538588280636696,-0.17046147322517963,0.14132921759591782,0.02033724884284097,1.501371209176378,1.0017595141631586,-1.4996188041906384,-0.013268459745562827,0.01037308521536033,0.0012481495404135026,0.1443559458215343,0.1566543591695814,0.08163698347617004,-1.058831336962132,0.9919942284959081,0.16113270046031605,0.01775064890929101,0.021701167976422468,0.006224152446784353,-0.15971745879799226,0.1316188758110196,0.017191671224923672,0.031241903616000002,0.034011336628500005,0.01370513416854184,0.0009540951940040607,1.5394997347057187,1.0197814870687085,-1.5,0.0,1.5203392808190437,0.9966088866040607,-1.5074538588280637,0.17046147322517963,-0.08839028797106893,-0.00777209164927258,0.0,-0.0012460973787426087,64279706,0
0.2,0.020607339614190333,0.024741610313715523,0.008278573954194483,-0.1808704997974617,0.1510998998513797,0.0219461897215586,1.5015632540406727,1.0019924486355154,-1.499549338059521,-0.014971159507242366,0.011788951347169747,0.0014327623990781223,0.14468857275152708,0.15690098490676743,0.08247151261308128,-1.0409026572282065,0.9770682255461871,0.1608940878717629,0.019204486429479042,0.02329344723569211,0.006946613111746257,-0.17026997616795397,0.14158661318094173,0.018461285866461973,0.031241903616000002,0.034011336628500005,0.01370513416854184,0.0009540951940040607,1.5416840060332044,1.0208791874865597,-1.5,0.0,1.521076666419014,0.9961375771728442,-1.5082785739541944,0.1808704997974617,-0.08786084221309882,-0.006035821337638601,0.0,-0.0011852297078277895,64279706,0
0.21,0.022091966769969287,0.026326712865850328,0.009165421554410861,-0.1911943781466858,0.1609767232970975,0.02357640621402185,1.5017698888404079,1.00224137267797,-1.4994727003926265,-0.01677754413473662,0.013303066490833662,0.0016295928176773044,0.1484627155778953,0.15851025521348042,0.08868476002163782,-1.0323878349224092,0.9876823445717802,0.1630216492463252,0.02066347997351322,0.024892404245452228,0.007663766689468662,-0.18063846274942524,0.15141151436639153,0.01968304185991821,0.031993522892800004,0.03430793563995001,0.014659058754982746,0.0009678666358028425,1.5438666317475065,1.0219766818352596,-1.5,0.0,1.5217746649775372,0.9956499689694093,-1.5091654215544108,0.1911943781466858,-0.08724098160237204,-0.0042338564481047645,0.0,-0.0011149241720185262,63626456,0
0.22,0.023580310200750843,0.027914430188795726,0.01006187578479672,-0.2013178308384535,0.17068399608542004,0.025204208608191846,1.5019915175216147,1.0025065019313817,-1.4993884223854868,-0.018686711080390273,0.014916562522048711,0.0018383354951879351,0.14883434307815563,0.15877173229453995,0.08964542303858591,-1.012345269176769,0.9707272788322532,0.1627802394169998,0.02216286812068999,0.026512925341176212,0.008427800713978416,-0.1909166945653653,0.16134960312150484,0.020874267751063078,0.031993522892800004,0.03430793563995001,0.014659058754982746,0.0009678666358028425,1.5460475256822988,1.0230739592829823,-1.5,0.0,1.522467215481548,0.9951595290941866,-1.5100618757847968,0.2013178308384535,-0.08653112643660082,-0.002366581637681343,0.0,-0.0010356266677131677,63626456,0
0.23,0.025099938156104173,0.029514321380902413,0.011014416519986135,-0.21130389904039068,0.18042409448239707,0.026846161223278136,1.5022282002290785,1.002787913198766,-1.4992965650330292,-0.020696605939536133,0.01662781404668583,0.002058464697229206,0.15196279553533287,0.15998911921066858,0.09525407351894151,-0.9986068201937182,0.9740098396977028,0.16419526150862887,0.023668270746371064,0.02814112673843634,0.009185735245760246,-0.20098948591458612,0.17112515246371204,0.022012920204127113,0.03259481831424001,0.03451555494796501,0.015482488409721929,0.0009775066450619899,1.5482266017396233,1.024171009000042,-1.5,0.0,1.5231266635835192,0.9946566876191396,-1.5110144165199861,0.21130389904039068,-0.08573153848484652,-0.000434375518776684,0.0,-0.0009478004693244555,63499311,0
0.24,0.026623646015897832,0.031116939238222858,0.01197774667641882,-0.22106912585985386,0.18997457827668202,0.028485682360690136,1.502480281695521,1.0030857921817806,-1.4991967402411006,-0.022805802467982826,0.018437224429990007,0.0022895617623919606,0.15237078597936604,0.16026178573204442,0.09633301564326845,-0.9765226819463179,0.9550483794284953,0.16395211374119983,0.02520814664423148,0.02978789830146128,0.00998247919286149,-0.2109196528446694,0.18094103833041783,0.023109706516275447,0.03259481831424001,0.03451555494796501,0.015482488409721929,0.0009775066450619899,1.5504037738932883,1.0252678201590013,-1.5,0.0,1.5237801278773906,0.9941508809207784,-1.5119777466764188,0.22106912585985386,-0.08484235005240612,0.0,0.0,-0.0008519319530761651,63499311,0
0.25,0.02817352114441431,0.03272899041904485,0.012991715060282483,-0.23065496157493598,0.19949551319630499,0.030134368142082472,1.5027478305377255,1.0034002254350223,-1.4990890173033908,-0.02501204134630277,0.02034297202621562,0.0025310640859132405,0.15498751285164775,0.16120511808219923,0.10139683838636643,-0.958583571508211,0.9520934919622984,0.1648685781392335,0.02675488422045527,0.03144332532416408,0.01077229377098321,-0.22062388783199452,0.19057475962256126,0.02415023235212797,0.033075854651392005,0.034660888463575505,0.016187774591505277,0.000984254651543393,1.552578956192265,1.0263643819347765,-1.5,0.0,1.5244054350478506,0.9936353915157317,-1.5129917150602825,0.23065496157493598,-0.08384657693142604,0.0,0.0,-0.0007293553464219375,62237076,0
0.26,0.02972781494543507,0.03434384815261309,0.014017553627418015,-0.24000040655538818,0.2088071731656679,0.03178061247502341,1.5030311455788188,1.0037313802707393,-1.4989730822394767,-0.02731347691368645,0.022344839601298638,0.0027824728331753232,0.1554293801020758,0.1614857733568248,0.10258385671355318,-0.9345444980452192,0.9311659969362931,0.16462443329409343,0.02833150410931881,0.03311548357170751,0.011593506391419366,-0.2301435567383681,0.20018675750830178,0.025140874726208285,0.033075854651392005,0.034660888463575505,0.016187774591505277,0.000984254651543393,1.5547520627640807,1.0274606835047457,-1.5,0.0,1.5250242478186458,0.9931168353521327,-1.514017553627418,0.24000040655538818,-0.0827462662723284,0.0,0.0,-0.000580362603630953,62237076,0
0.27,0.031304227349009596,0.03596621791109353,0.015089064420431064,-0.2491319869697264,0.21803589273854682,0.03343253373962898,1.5033303036616377,1.0040793526036411,-1.498849013038122,-0.029707655555115158,0.024440811814445313,0.0030432000982546573,0.15764124035745258,0.16223697584804345,0.10715107930130481,-0.9131580414338221,0.9228719572878898,0.16519212646055748,0.02991580828188269,0.03479723329017836,0.012406920135467146,-0.23941786414287095,0.20959722131466754,0.02607272650793338,0.033460683721113604,0.03476262192450286,0.016785587235372004,0.0009889782560803752,1.5569230078182092,1.0285567140488552,-1.5,0.0,1.5256187804691996,0.9925904961377616,-1.5150890644204311,0.2491319869697264,-0.08154867198813917,0.0,0.0,-0.00041096196824073634,63216492,0
0.28,0.03288537494139727,0.03759144706815435,0.016173404746466148,-0.2580046179107346,0.22703623757846736,0.03508200876453332,1.5036455681143805,1.0044442991346232,-1.498716564221804,-0.032192389416620816,0.02663013924149602,0.0033126945807994248,0.15811475923876722,0.162522915706082,0.10843403260350833,-0.8872630941008185,0.9000344839920533,0.16494750249043377,0.03152644527428478,0.036494653098201636,0.013244881631789414,-0.2484733861505657,0.21893274270507096,0.02694944825447673,0.033460683721113604,0.03476262192450286,0.016785587235372004,0.0009889782560803752,1.5590917056494569,1.0296524627497257,-1.5,0.0,1.5262063307080596,0.9920610156815713,-1.5161734047464661,0.2580046179107346,-0.08025941305858578,0.0,0.0,-0.0002259169303771224,63216492,0
0.29,0.03448544561117675,0.03922283662046232,0.01729881006029454,-0.26663457958223535,0.2359076819670268,0.03673472150753493,1.503977023638865,1.0048263246439044,-1.4985758228795203,-0.034765042318582046,0.028910617060193235,0.0035903555795930376,0.16000706697794834,0.16313895523079636,0.11254053138283923,-0.8629961671500759,0.8871444388559432,0.16527127430016061,0.03314555244843404,0.0382025509281328,0.014074134228387578,-0.2572652901961231,0.22804778186972133,0.027766099879361288,0.033768546976890884,0.034833835347152,0.017284699348707903,0.0009922847792562626,1.5612580706413466,1.0307479187927602,-1.5,0.0,1.5267726250301699,0.9915250821722978,-1.5172988100602944,0.26663457958223535,-0.07888276593983265,0.0,0.0,-2.904129805739392e-05,62142121,0
0.3,0.03609054922354799,0.04085711666047448,0.01843786697761605,-0.27498813290438623,0.2445323525304441,0.0383849868387783,1.5043249061500978,1.005225580328635,-1.4984266075093513,-0.03742314258012161,0.03128103669282705,0.0038756031415265076,0.1605103612371238,0.16342800400121638,0.11390569173215086,-0.8353553322150883,0.8624670563417309,0.1650265331243373,0.03478825112328032,0.039925568473046846,0.014921537016899137,-0.26581002615395616,0.2370419632633813,0.028524756193347017,0.033768546976890884,0.034833835347152,0.017284699348707903,0.0009922847792562626,1.5634220172694981,1.0318430713662494,-1.5,0.0,1.5273314680459502,0.9909859547057749,-1.518437866977616,0.27498813290438623,-0.07742192713356755,0.0,0.0,0.0,62142121,0
0.31,0.03771206257762379,0.04249660225618573,0.019613622241335386,-0.283074597308055,0.2529883669282265,0.040036784617208734,1.5046893077316341,1.0056421792482682,-1.4982690146988897,-0.040163884025482474,0.03373900960604416,0.004167836883988568,0.16215133540757953,0.16394855957112442,0.11757552637193336,-0.8086464403668794,0.8456014397782383,0.16517977784304363,0.036440158153629845,0.041659891963322405,0.01575928104616373,-0.27407414453608614,0.2457972913217112,0.02922337424620605,0.034014837581512705,0.034883684743006405,0.01769202246842172,0.000994599345479384,1.5655834601050036,1.03293790966148,-1.5,0.0,1.5278713975273799,0.9904413074052942,-1.5196136222413354,0.283074597308055,-0.07588267741165389,0.0,0.0,0.0,63205161,0
0.32,0.03933889208312985,0.04413899325521859,0.02080370110889089,-0.2908683912302971,0.26118003474273005,0.041686136338801846,1.5050704430782735,1.0060762703029145,-1.4981029234339822,-0.042984556352596646,0.036282929029198725,0.004466469164878574,0.16268295055060672,0.16423909990328664,0.11900788675555023,-0.7793793922242125,0.8191667814503532,0.1649351721593111,0.03811353466393576,0.043409105464637845,0.01660912649075154,-0.28206723271141737,0.25439194231545664,0.02986322808900056,0.034014837581512705,0.034883684743006405,0.01769202246842172,0.000994599345479384,1.567742313817801,1.0340324228728397,-1.5,0.0,1.5284034217346711,0.9898934296176211,-1.5208037011088908,0.2908683912302971,-0.07426555017628036,0.0,0.0,0.0,63205161,0
0.33,0.04098016485296559,0.04578591263918459,0.022026246577890707,-0.29837418245675107,0.2691685263155,0.043335828990084306,1.5054684110779721,1.0065279741629174,-1.4979284401750477,-0.04588219656207633,0.03891022995614924,0.004770913336647551,0.16412727698357402,0.16469193839660035,0.1222545468999816,-0.7505791226453953,0.7988491572769955,0.16496926512824628,0.03979679996986442,0.04517038600028995,0.017448325893444493,-0.28976402094796855,0.2627300926950515,0.03044441717689771,0.03421187006521016,0.03491857932010448,0.018012777163073732,0.0009962195418355688,1.5698984931800424,1.0351266001979251,-1.5,0.0,1.5289183283270769,0.9893406875587405,-1.5220262465778907,0.29837418245675107,-0.07257011161709151,0.0,0.0,0.0,63910331,0
0.34,0.04262702725738301,0.047435742010478295,0.023263627537422064,-0.3055723239881512,0.27687603780759523,0.04498307870189691,1.5058834098652094,1.0069974392757175,-1.497745501827389,-0.04885389172579688,0.041618958935371965,0.005080592852386245,0.16468624044174146,0.16498293712937012,0.12373809595313581,-0.7198141531400127,0.7707511492095244,0.1647249711812603,0.0414998787237382,0.04694651128000577,0.018293834765861258,-0.29716951637205485,0.2708728979222726,0.03096795157386945,0.03421187006521016,0.03491857932010448,0.018012777163073732,0.0009962195418355688,1.5720519130694586,1.036220430837648,-1.5,0.0,1.5294248858120756,0.9887846888271696,-1.523263627537422,0.3055723239881512,-0.07079597423333964,0.0,0.0,0.0,63910331,0
0.35000000000000003,0.044286806483170224,0.04908961881052955,0.024529288318733643,-0.3124644567659639,0.28435032546558037,0.04662983744686146,1.5063155444645608,1.0074847931807762,-1.497554225056254,-0.051896535598598165,0.04440638311048592,0.0053949482340594265,0.1659779225787214,0.16538768000512497,0.12656607813115808,-0.6892132777812716,0.7474287657985161,0.1646758744964547,0.04321345993515294,0.048735390505874096,0.01912767711352111,-0.3042643872801284,0.27874241751139567,0.031435538167318144,0.03436949605216813,0.03494300552407314,0.018250728227322724,0.0009973536792848982,1.574202488472719,1.037313903996341,-1.5,0.0,1.5299156819895487,0.9882242851858115,-1.5245292883187336,0.3124644567659639,-0.06894280533411812,0.0,0.0,0.0,64139102,0
0.36,0.04595244439627147,0.05074640588103073,0.02581012882056006,-0.31903532001758267,0.2915280403111473,0.04827415759701728,1.506764999862978,1.0079901847332113,-1.4973546028820164,-0.05500704214418375,0.047270246500520426,0.00571343104389135,0.16656379131012458,0.16567870705011836,0.12808405018264155,-0.6570863251618766,0.7177714845566956,0.16443201501558213,0.04494553984170972,0.05053915524352235,0.01996221742374473,-0.31105065455855796,0.2863863390034509,0.03184828098319236,0.03436949605216813,0.03494300552407314,0.018250728227322724,0.0009973536792848982,1.5763501344887898,1.0384070088818658,-1.5,0.0,1.5303976900925182,0.987660603000835,-1.52581012882056,0.31903532001758267,-0.06701030882104586,0.0,0.0,0.0,64139102,0
0.37,0.04762982868645473,0.05240690054147506,0.027115034199809013,-0.32528467245099824,0.298446356192538,0.049917406612050436,1.5072318864730647,1.0085137475347947,-1.4971467624464017,-0.05818217568733147,0.050207658321869186,0.006035522160963167,0.16773842901832606,0.1660494660444332,0.13049053792489548,-0.6249352433415586,0.6918315881390694,0.16432490150331555,0.04668866100868466,0.05235628015834618,0.020784043561480763,-0.3175133543147723,0.29374118213487604,0.03220911170718166,0.034495596841734505,0.034960103866851194,0.018408442505863983,0.0009981475754994287,1.5784947663322835,1.0394997347057187,-1.5,0.0,1.5308649376458288,0.9870928341642436,-1.527115034199809,0.32528467245099824,-0.0649982027058347,0.0,0.0,0.0,62527602,0
