timestamp;tag;duration;package_0;core_0
1729801855.285876;start;0.018233060836791992;293274.0;185424.0
1729801855.3056846;start;0.01693582534790039;272461.0;186706.0
1729801855.3240714;start;0.01903223991394043;272765.0;174438.0
1729801855.3445516;start;0.013968944549560547;265136.0;197265.0
1729801855.3605628;start;0.017889738082885742;289367.0;188537.0
1729801855.3797274;start;0.0171506404876709;282714.0;190124.0
1729801855.398755;start;0.01519918441772461;297118.0;214660.0
1729801855.4151542;start;0.018154382705688477;279784.0;179382.0
1729801855.4345753;start;0.014052152633666992;271484.0;214111.0
1729801855.449933;start;0.019043922424316406;299499.0;188781.0
1729801855.470284;start;0.014474630355834961;290344.0;209777.0
1729801855.486425;start;0.01793193817138672;274352.0;167236.0
1729801855.5055733;start;0.018324851989746094;273986.0;176879.0
1729801855.5252774;start;0.016934633255004883;282104.0;175720.0
1729801855.5433302;start;0.01794910430908203;282104.0;177978.0
1729801855.5626225;start;0.015888452529907227;260009.0;176636.0
1729801855.5799046;start;0.0171051025390625;291259.0;192870.0
1729801855.5983624;start;0.018429040908813477;288085.0;189880.0
1729801855.6186943;start;0.014885425567626953;306579.0;218689.0
1729801855.6348655;start;0.01895284652709961;314147.0;200561.0
1729801855.6557662;start;0.01408839225769043;265808.0;194457.0
1729801855.6710787;start;0.018611907958984375;319701.0;204345.0
1729801855.6917634;start;0.01465916633605957;279357.0;198364.0
1729801855.7080302;start;0.016749143600463867;257690.0;202758.0
1729801855.726311;start;0.01746058464050293;321472.0;218993.0
1729801855.7450328;start;0.0165255069732666;297484.0;198059.0
1729801855.7628722;start;0.024288654327392578;393859.0;243896.0
1729801855.7889907;start;0.017414569854736328;307006.0;205749.0
1729801855.8077753;start;0.016595125198364258;291992.0;198974.0
1729801855.825624;start;0.01596212387084961;277160.0;186706.0
1729801855.8428872;start;0.016740798950195312;316588.0;238891.0
1729801855.8609314;start;0.020211458206176758;290526.0;179016.0
1729801855.8823664;start;0.02005934715270996;277770.0;172180.0
1729801855.904175;start;0.014700889587402344;282042.0;203369.0
1729801855.920118;start;0.019373655319213867;320007.0;208373.0
1729801855.9409044;start;0.017020463943481445;319213.0;218872.0
1729801855.9597929;start;0.0184171199798584;275451.0;174011.0
1729801855.9795969;start;0.019941329956054688;310241.0;188598.0
1729801856.0008502;start;0.014272451400756836;262817.0;192504.0
1729801856.01641;start;0.01767754554748535;272033.0;175232.0
1729801856.0353713;start;0.016360998153686523;284973.0;195739.0
1729801856.05344;start;0.018852949142456055;299926.0;195007.0
1729801856.0737538;start;0.019256114959716797;300170.0;208129.0
1729801856.0943334;start;0.015644550323486328;269103.0;188537.0
1729801856.1113093;start;0.0200808048248291;298278.0;185852.0
1729801856.1327224;start;0.019768476486206055;336669.0;214294.0
1729801856.153821;start;0.014644622802734375;278869.0;198547.0
1729801856.1696935;start;0.01863241195678711;298156.0;193725.0
1729801856.189574;start;0.016682863235473633;294738.0;204773.0
1729801856.2074146;start;0.0175778865814209;290404.0;191833.0
