timestamp;tag;duration;package_0;core_0
1729801929.297084;start;0.018612384796142578;268981.0;169434.0
1729801929.3169687;start;0.017997026443481445;278136.0;171874.0
1729801929.336314;start;0.017222881317138672;262634.0;166992.0
1729801929.3550386;start;0.018202543258666992;266906.0;166321.0
1729801929.37484;start;0.016971349716186523;259887.0;162231.0
1729801929.3930192;start;0.021220684051513672;328674.0;202941.0
1729801929.415678;start;0.02021622657775879;345580.0;237976.0
1729801929.4378102;start;0.01937580108642578;282104.0;177551.0
1729801929.4583282;start;0.020056962966918945;310912.0;199035.0
1729801929.479661;start;0.019701004028320312;295837.0;192749.0
1729801929.5011609;start;0.0196225643157959;291504.0;186035.0
1729801929.5220275;start;0.020779132843017578;326598.0;209839.0
1729801929.544357;start;0.01908087730407715;292602.0;191344.0
1729801929.5649292;start;0.018231630325317383;292907.0;196532.0
1729801929.5844097;start;0.020413637161254883;304199.0;206848.0
1729801929.6062186;start;0.0195159912109375;316711.0;208861.0
1729801929.6270947;start;0.019268274307250977;327086.0;192077.0
1729801929.6476152;start;0.020876407623291016;306762.0;193298.0
1729801929.6697075;start;0.019759654998779297;336913.0;216613.0
1729801929.6911337;start;0.017083168029785156;283630.0;199951.0
1729801929.709492;start;0.022377967834472656;340819.0;203368.0
1729801929.7330883;start;0.02054619789123535;321044.0;197266.0
1729801929.7550037;start;0.01783895492553711;268004.0;177123.0
1729801929.7743638;start;0.023387908935546875;335936.0;207702.0
1729801929.7990148;start;0.023194074630737305;366515.0;237731.0
1729801929.8233356;start;0.021457910537719727;343810.0;212463.0
1729801929.8460734;start;0.02189183235168457;360046.0;236328.0
1729801929.8693326;start;0.02452874183654785;386351.0;251586.0
1729801929.8952847;start;0.025133848190307617;386535.0;250732.0
1729801929.9216309;start;0.026612520217895508;411559.0;280029.0
1729801929.9495316;start;0.024310588836669922;403441.0;266540.0
1729801929.9751167;start;0.024954557418823242;391784.0;257872.0
1729801930.0017436;start;0.023944854736328125;425658.0;292174.0
1729801930.027573;start;0.02618265151977539;428283.0;287291.0
1729801930.0551457;start;0.027093887329101562;439208.0;286621.0
1729801930.0833883;start;0.022774934768676758;332763.0;213073.0
1729801930.1073916;start;0.0284421443939209;461852.0;305785.0
1729801930.137225;start;0.028164386749267578;451354.0;294738.0
1729801930.1667998;start;0.029641389846801758;471861.0;311645.0
1729801930.1976554;start;0.032179832458496094;504211.0;326721.0
1729801930.2312236;start;0.03134560585021973;501768.0;330077.0
1729801930.2638955;start;0.0344545841217041;537535.0;335632.0
1729801930.299748;start;0.03305554389953613;541137.0;354735.0
1729801930.3342612;start;0.03862261772155762;561766.0;349120.0
1729801930.3748505;start;0.03581690788269043;571410.0;361144.0
1729801930.4119797;start;0.03648018836975098;599791.0;390318.0
1729801930.4496274;start;0.0392153263092041;651183.0;418700.0
1729801930.4902146;start;0.05898141860961914;767026.0;406371.0
1729801930.551428;start;0.06120038032531738;763975.0;384643.0
1729801930.614945;start;0.07451200485229492;1005613.0;499450.0
1729801930.691868;start;0.06917905807495117;879026.0;441466.0
1729801930.762808;start;0.06624746322631836;750853.0;356628.0
1729801930.8317125;start;0.052237749099731445;742064.0;435118.0
1729801930.8858411;start;0.05543351173400879;753172.0;430297.0
1729801930.9427001;start;0.05895709991455078;820555.0;453307.0
1729801931.0038137;start;0.0509953498840332;701719.0;391845.0
1729801931.056725;start;0.06218314170837402;953062.0;552794.0
1729801931.1206481;start;0.046843767166137695;685667.0;392516.0
1729801931.1689782;start;0.05118536949157715;691710.0;373290.0
1729801931.221571;start;0.046923160552978516;675718.0;395506.0
1729801931.2702363;start;0.0425717830657959;584349.0;337219.0
1729801931.3147852;start;0.04278087615966797;616453.0;351745.0
1729801931.3590403;start;0.035872697830200195;536498.0;343078.0
1729801931.3976958;start;0.045181989669799805;663206.0;366027.0
1729801931.4442637;start;0.03546452522277832;550963.0;334105.0
1729801931.481036;start;0.03514719009399414;582762.0;400756.0
1729801931.5175536;start;0.029490232467651367;520995.0;350829.0
1729801931.5483031;start;0.027922630310058594;507384.0;365905.0
1729801931.5775015;start;0.02931809425354004;510863.0;350402.0
1729801931.6080558;start;0.027256011962890625;472716.0;316467.0
1729801931.6367092;start;0.030399084091186523;503600.0;325377.0
1729801931.6684916;start;0.023591995239257812;409179.0;280273.0
1729801931.6933389;start;0.02844095230102539;493712.0;339476.0
1729801931.7231727;start;0.030936241149902344;558776.0;387939.0
1729801931.7553196;start;0.02939772605895996;529235.0;381286.0
1729801931.7860434;start;0.030738115310668945;496642.0;330077.0
1729801931.8185136;start;0.029540538787841797;512450.0;366577.0
1729801931.8493686;start;0.028687477111816406;487975.0;347716.0
1729801931.8793414;start;0.04028201103210449;664305.0;433837.0
1729801931.9209845;start;0.03229212760925293;537718.0;349425.0
1729801931.9546738;start;0.02894282341003418;485106.0;329284.0
1729801931.9849312;start;0.030701637268066406;523985.0;361633.0
1729801932.0170171;start;0.038130998611450195;665526.0;452575.0
1729801932.0567868;start;0.029916763305664062;472533.0;313781.0
1729801932.087962;start;0.02622365951538086;500793.0;353270.0
1729801932.116131;start;0.02001953125;351195.0;245727.0
1729801932.1375432;start;0.023081064224243164;409422.0;274779.0
1729801932.1620667;start;0.02202463150024414;361389.0;264343.0
1729801932.186022;start;0.019636869430541992;373290.0;268737.0
1729801932.207712;start;0.021194934844970703;372069.0;254516.0
1729801932.2300923;start;0.026015281677246094;389830.0;241943.0
1729801932.257701;start;0.028503894805908203;489074.0;312499.0
1729801932.287814;start;0.032079458236694336;622313.0;401977.0
1729801932.3214712;start;0.029302120208740234;576353.0;383055.0
1729801932.3525107;start;0.0302431583404541;570739.0;384887.0
1729801932.3842008;start;0.02401113510131836;381591.0;248839.0
1729801932.4094713;start;0.02527022361755371;383972.0;244324.0
1729801932.436275;start;0.027724742889404297;546873.0;378966.0
1729801932.4653952;start;0.027486085891723633;519285.0;358459.0
1729801932.4943995;start;0.023302316665649414;330627.0;208129.0
1729801932.519322;start;0.022505998611450195;326110.0;205749.0
1729801932.543075;start;0.024530410766601562;357116.0;224303.0
1729801932.5689414;start;0.02203536033630371;338622.0;217590.0
1729801932.5921872;start;0.020035982131958008;324828.0;221313.0
1729801932.6138053;start;0.022105932235717773;348083.0;223571.0
1729801932.63714;start;0.0253753662109375;371764.0;230346.0
1729801932.6637776;start;0.025643348693847656;386108.0;244690.0
1729801932.6906545;start;0.031629085540771484;513976.0;341979.0
1729801932.7236192;start;0.029551029205322266;490111.0;330932.0
1729801932.7543905;start;0.034590721130371094;574462.0;401244.0
1729801932.7903347;start;0.030844449996948242;496337.0;352965.0
1729801932.8224063;start;0.03146767616271973;514220.0;353271.0
1729801932.8553982;start;0.030971050262451172;538878.0;364196.0
1729801932.8875868;start;0.039183855056762695;619444.0;410399.0
1729801932.9279592;start;0.03338980674743652;508177.0;331665.0
1729801932.963136;start;0.03183937072753906;481200.0;322265.0
1729801932.9963658;start;0.028083086013793945;474913.0;318664.0
1729801933.0261207;start;0.03931379318237305;737730.0;505248.0
1729801933.0671136;start;0.03887224197387695;733458.0;489012.0
1729801933.10777;start;0.03452754020690918;671446.0;421263.0
1729801933.1443126;start;0.032981157302856445;604796.0;390074.0
1729801933.1788273;start;0.03374791145324707;436828.0;252624.0
1729801933.2139413;start;0.03080439567565918;428161.0;264525.0
1729801933.2459495;start;0.03333282470703125;481444.0;294371.0
1729801933.2804825;start;0.02784252166748047;394103.0;246032.0
1729801933.309678;start;0.027448177337646484;420165.0;266906.0
1729801933.3383007;start;0.03371429443359375;510985.0;328063.0
1729801933.3731797;start;0.028555631637573242;489013.0;326232.0
1729801933.4035802;start;0.029984474182128906;434508.0;257079.0
1729801933.434887;start;0.030997753143310547;466430.0;301635.0
1729801933.4673293;start;0.02807784080505371;418272.0;256164.0
1729801933.4966805;start;0.02230691909790039;349426.0;235839.0
1729801933.5206182;start;0.019935131072998047;353087.0;247314.0
1729801933.541797;start;0.022812843322753906;362975.0;246703.0
1729801933.5659153;start;0.023798227310180664;408568.0;255615.0
1729801933.5910544;start;0.02271103858947754;359557.0;220764.0
1729801933.6150756;start;0.02087116241455078;356200.0;237365.0
1729801933.637113;start;0.023453950881958008;361083.0;229858.0
1729801933.6618917;start;0.0245211124420166;387695.0;244323.0
1729801933.687751;start;0.023091793060302734;375609.0;241698.0
1729801933.7120135;start;0.019950389862060547;348144.0;244140.0
1729801933.7342749;start;0.040437936782836914;725340.0;482054.0
1729801933.7772307;start;0.0414276123046875;829709.0;564879.0
1729801933.820488;start;0.03729724884033203;661802.0;437377.0
1729801933.8597999;start;0.030787229537963867;549987.0;362487.0
1729801933.8919353;start;0.022814035415649414;354674.0;219909.0
1729801933.9160092;start;0.02454233169555664;329894.0;205810.0
1729801933.9418316;start;0.023896217346191406;320251.0;194092.0
1729801933.9670117;start;0.023819446563720703;368712.0;230773.0
1729801933.9920316;start;0.02012181282043457;324706.0;221618.0
1729801934.0133667;start;0.022349834442138672;368896.0;237183.0
1729801934.0369256;start;0.02631664276123047;395812.0;236023.0
1729801934.0645118;start;0.03696084022521973;582945.0;385924.0
1729801934.1028206;start;0.030956268310546875;506712.0;335936.0
1729801934.1350768;start;0.04088568687438965;574034.0;347411.0
1729801934.1779869;start;0.034760475158691406;461790.0;279663.0
1729801934.2141542;start;0.034709930419921875;444457.0;258667.0
1729801934.2501876;start;0.03777003288269043;497679.0;296874.0
1729801934.289463;start;0.044109344482421875;555602.0;306823.0
1729801934.3350403;start;0.04004216194152832;496886.0;269226.0
1729801934.3766155;start;0.05941605567932129;738890.0;398071.0
1729801934.437636;start;0.06523919105529785;987302.0;580443.0
1729801934.5048118;start;0.05992531776428223;1016843.0;620482.0
1729801934.5669122;start;0.05170178413391113;899717.0;560484.0
1729801934.620577;start;0.043080806732177734;571715.0;310851.0
1729801934.6653779;start;0.04392600059509277;479430.0;223876.0
1729801934.7108524;start;0.03168964385986328;332641.0;158752.0
1729801934.744204;start;0.031248092651367188;325439.0;150818.0
1729801934.777126;start;0.03575468063354492;379394.0;177124.0
1729801934.8144882;start;0.04581642150878906;466552.0;219115.0
1729801934.8619504;start;0.03870058059692383;391235.0;187561.0
1729801934.902237;start;0.046117305755615234;482909.0;223755.0
1729801934.9500911;start;0.04228782653808594;467040.0;224852.0
1729801934.9939795;start;0.03926396369934082;458129.0;232055.0
1729801935.0349386;start;0.042780399322509766;445311.0;210265.0
1729801935.0793464;start;0.03879189491271973;418212.0;200256.0
1729801935.1198452;start;0.03165411949157715;324218.0;146912.0
1729801935.1531289;start;0.03555560111999512;357543.0;168273.0
1729801935.190326;start;0.03187441825866699;342223.0;161681.0
1729801935.2239058;start;0.03149127960205078;312438.0;153381.0
1729801935.2569606;start;0.03173685073852539;331725.0;154297.0
1729801935.2903175;start;0.03187990188598633;334228.0;159423.0
1729801935.3238068;start;0.03134298324584961;325195.0;150085.0
1729801935.3567538;start;0.031113862991333008;316100.0;146240.0
1729801935.389489;start;0.035491943359375;383238.0;183837.0
1729801935.4266076;start;0.04704618453979492;515196.0;244689.0
1729801935.4753106;start;0.04940032958984375;634703.0;327697.0
1729801935.526449;start;0.04755520820617676;613768.0;338500.0
1729801935.5756881;start;0.05171847343444824;709471.0;383238.0
1729801935.629075;start;0.04696941375732422;631835.0;331970.0
1729801935.677775;start;0.03977465629577637;512999.0;263183.0
1729801935.7193072;start;0.03282594680786133;388670.0;183227.0
1729801935.753919;start;0.034639596939086914;423217.0;205810.0
1729801935.790271;start;0.033887624740600586;416564.0;194519.0
1729801935.8258219;start;0.03423500061035156;384886.0;186279.0
1729801935.861804;start;0.03437042236328125;424865.0;209594.0
1729801935.8979197;start;0.03423357009887695;420165.0;219665.0
1729801935.933803;start;0.03411746025085449;427367.0;210449.0
1729801935.970089;start;0.03357696533203125;399596.0;189148.0
1729801936.0053675;start;0.03823113441467285;445433.0;211181.0
1729801936.0453382;start;0.03680062294006348;423338.0;198913.0
1729801936.0837843;start;0.03321576118469238;372862.0;178039.0
1729801936.1190066;start;0.033217668533325195;396361.0;202087.0
1729801936.1540835;start;0.03353714942932129;414733.0;200622.0
1729801936.1892202;start;0.03557419776916504;484679.0;267882.0
1729801936.2263684;start;0.034158945083618164;423034.0;211669.0
1729801936.2620828;start;0.0383455753326416;461059.0;225952.0
1729801936.3024592;start;0.04615354537963867;567015.0;276428.0
1729801936.350329;start;0.05062150955200195;610655.0;299865.0
1729801936.4026828;start;0.05139636993408203;597411.0;298095.0
1729801936.45578;start;0.04652142524719238;509643.0;245116.0
1729801936.504142;start;0.048000335693359375;653563.0;364867.0
1729801936.553729;start;0.053939104080200195;848265.0;516906.0
1729801936.6093535;start;0.0486147403717041;788267.0;477599.0
1729801936.6596117;start;0.04774069786071777;614683.0;330077.0
1729801936.7090218;start;0.035440683364868164;441405.0;232787.0
1729801936.7460916;start;0.03146791458129883;407836.0;228332.0
1729801936.7792332;start;0.03546452522277832;430724.0;230468.0
1729801936.8163846;start;0.04959845542907715;509703.0;237182.0
1729801936.8676524;start;0.04586076736450195;438171.0;210509.0
1729801936.9152524;start;0.04348492622375488;475158.0;243164.0
1729801936.9604442;start;0.0490717887878418;589965.0;286437.0
1729801937.0111895;start;0.045670270919799805;551024.0;272704.0
1729801937.058594;start;0.043869733810424805;468444.0;218017.0
1729801937.1041226;start;0.04300117492675781;454162.0;214355.0
1729801937.1487873;start;0.03128790855407715;328429.0;156677.0
1729801937.1817188;start;0.03119969367980957;327758.0;155578.0
1729801937.2145839;start;0.031441688537597656;322326.0;155274.0
1729801937.2476718;start;0.03187680244445801;358641.0;179199.0
1729801937.281267;start;0.03174114227294922;354064.0;173096.0
1729801937.3147058;start;0.028229713439941406;358092.0;192383.0
1729801937.3446023;start;0.031517744064331055;346679.0;170776.0
1729801937.3778055;start;0.03505396842956543;392882.0;185912.0
1729801937.414538;start;0.042653799057006836;505736.0;233581.0
1729801937.4589367;start;0.05743241310119629;742918.0;376647.0
1729801937.5181587;start;0.051508188247680664;688048.0;340880.0
1729801937.5713649;start;0.0494997501373291;696897.0;362670.0
1729801937.6249344;start;0.05515718460083008;678831.0;330321.0
1729801937.681924;start;0.046526193618774414;555174.0;265380.0
1729801937.7301998;start;0.04625749588012695;556090.0;283202.0
1729801937.7781239;start;0.05002737045288086;584227.0;279663.0
1729801937.8297966;start;0.03421449661254883;388182.0;195679.0
1729801937.8656642;start;0.03456902503967285;398314.0;189697.0
1729801937.9019485;start;0.03368973731994629;398558.0;190491.0
1729801937.9373062;start;0.03396296501159668;392760.0;189452.0
1729801937.973596;start;0.03426504135131836;402465.0;190124.0
1729801938.009689;start;0.03437542915344238;398925.0;190856.0
1729801938.0457819;start;0.0348660945892334;404417.0;195556.0
