time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,v_fx,v_fy,v_fz,v_tz,solve_time,metadata
0.01,0.00025533524600837527,0.0015906851662964075,-0.0014979681821083101,-0.01236150418702936,0.0019842567086845865,7.404082135794633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.025533524600837527,0.15906851662964075,-0.14979681821083102,-1.236150418702936,0.19842567086845866,0.007404082135794633,0.0,0.0,0.0,0.0,0.0,0.0,0.005618167783617161,0.03500000996678322,-0.026873549187023085,4.3099162112460556e-05,0.0,0.0,0.0,0.0,-0.00025533524600837527,-0.0015906851662964075,0.0014979681821083101,0.01236150418702936,0,3722044662,78.0
0.02,0.0005106155205212115,0.003181018246273977,-0.0029916810420700284,-0.02470615093764518,0.00396580761283891,0.00014797199971982575,2.553352460083753e-06,1.5906851662964076e-05,-1.4979681821083101e-05,-0.0001236150418702936,1.9842567086845866e-05,7.404082135794633e-07,0.025528027451283623,0.15903330799775697,-0.14937128599617183,-1.2344646750615822,0.1981550904154324,0.007393117836187941,0.00025533524600837527,0.0015906851662964075,-0.0014979681821083101,-0.01236150418702936,0.0019842567086845865,7.404082135794633e-05,0.005618167783617161,0.03500000996678322,-0.026873549187023085,4.3099162112460556e-05,2.313176640778014e-05,0.005890425666533501,-0.0006250000000000001,0.0,-0.00048748375411343135,0.0027094074202595234,0.0023666810420700283,0.02470615093764518,0,3722044662,0.01
0.03,0.0007659810045552653,0.004771853332292681,-0.004480656112980374,-0.037021073066074106,0.00594258755414509,0.0002217936974499444,7.658890410168711e-06,4.7713339495090855e-05,-4.4900525543572725e-05,-0.0003706765219825772,5.950082582788276e-05,2.215225865033875e-06,0.025536548403405385,0.15908350860187037,-0.14889750709103453,-1.2314922128428927,0.19767799413061807,0.0073821697730118655,0.0005105537950084958,0.0031806487832126778,-0.0029920843722489624,-0.024706148011228363,0.003965825874103689,0.0001474817651454412,0.005618167783617161,0.03500000996678322,-0.026873549187023085,4.3099162112460556e-05,9.25256387545037e-05,0.011780487983865506,-0.0012500000000000002,0.0,-0.0006734553658007616,0.007008634651572825,0.0032306561129803735,0.037021073066074106,0,3722044662,"[[1.00000000e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 1.00000000e+02 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 1.00000000e+02 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 4.00000000e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  4.00000000e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 4.00000000e+02 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.00000000e+02 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 3.28280635e+02]]"
0.04,0.0010215710332034458,0.0063640393072590985,-0.005964414213084303,-0.049293440721121816,0.007912537347648662,0.00029550607667217204,1.5315927691949584e-05,9.541527776205143e-05,-8.972522742037905e-05,-0.0007408871219849165,0.0001189275194238887,4.411134914689955e-06,0.025559002864818048,0.1592185974966418,-0.14837581001039296,-1.2272367655047711,0.1969949793503572,0.0073712379222227635,0.0007657037281780871,0.004770193826696058,-0.004482470187680633,-0.037021060000233925,0.005942669359600595,0.00021959090496560804,0.005618167783617161,0.03500000996678322,-0.026873549187023085,4.3099162112460556e-05,0.00020817733649958203,0.017669823625207616,-0.0018750000000000004,0.0,-0.0008133936967038638,0.011305784317948517,0.004089414213084303,0.049293440721121816,0,3722044662,"[[8.16326531e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 8.16326531e+02 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 2.50000000e+01 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+06]]"
0.05,0.001277523853990195,0.007958418324868939,-0.007442480277616872,-0.061510474691789045,0.009873605887166131,0.00036910929927029806,2.5524258484902206e-05,0.00015901150882627975,-0.0001494177180317873,-0.0012338211847300667,0.0001980550605501409,7.307571925990433e-06,0.025595282078674918,0.1594379017609841,-0.14780660645325683,-1.2217033970667228,0.1961068539517469,0.0073603222598126,0.001020833079295262,0.006359623106422833,-0.0059692490611408236,-0.049293406274515006,0.007912754112625221,0.00028964370113004776,0.005618167783617161,0.03500000996678322,-0.026873549187023085,4.3099162112460556e-05,0.0003700797257013555,0.02355806930859622,-0.0025000000000000005,0.0,-0.0009074441282888395,0.01559965098372728,0.004942480277616871,0.061510474691789045,0,3722044662,40
0.06,0.0015339763881063021,0.009555824307979664,-0.008914384187167487,-0.07365945965973053,0.011823752242221453,0.000442603526888387,3.828415623318412e-05,0.00023850389786984685,-0.00022394318552434008,-0.0018489252247364425,0.00029679559841570775,1.0876839568971001e-05,0.025645253411610724,0.15974059831107246,-0.14719039095506153,-1.2148984967941483,0.19501463550553216,0.007349422761808892,0.0012759897748281911,0.00794923890435671,-0.00745254674925528,-0.06151040400063759,0.009874053786556687,0.00035692676429805684,0.005618167783617161,0.03500000996678322,-0.026873549187023085,4.3099162112460556e-05,0.000578222819457852,0.029444861819301456,-0.003125,0.0,-0.0009557535686484501,0.019889037511321792,0.005789384187167487,0.07365945965973053,0,3722044662,0
0.07,0.002089985856655777,0.011157081468971833,-0.011787490636587709,-0.0857277573907904,0.016083923982961004,0.0005290155476105961,5.359637196842814e-05,0.00033389732396579044,-0.0003132681038115769,-0.002585518572591313,0.00041504110214263875,1.508425524475116e-05,0.055600946854947486,0.16012571609921689,-0.28731064494202213,-1.2068297731059872,0.4260171740739553,0.008641202072220903,0.0015312215735244017,0.009539342609594359,-0.008932491828723684,-0.07365933478548703,0.011824550372693097,0.000420741567578016,0.01219537637052633,0.03500000997544436,-0.05213000223530125,5.068196150257566e-05,0.0008325937785225168,0.035329838032232,-0.0037500000000000007,0.0,-0.0012573920781332602,0.024172756563260164,0.008037490636587707,0.0857277573907904,0,122282792,0
0.08,0.0026471558822148953,0.012764272820176233,-0.014649636189324692,-0.09770255074019535,0.020325866901010254,0.0006152996055053484,7.444550788044897e-05,0.00044516331282174804,-0.00043143974840122406,-0.00344279412347031,0.0005758934821549215,1.9958541080132042e-05,0.05571700255591183,0.16071913512043992,-0.2862145552736984,-1.197479334940494,0.42419429180492507,0.008628405789475234,0.002084913591202083,0.011126598885595758,-0.011817164458964713,-0.08572755508789968,0.016085238001228283,0.00048742858353808833,0.01219537637052633,0.03500000997544436,-0.05213000223530125,5.068196150257566e-05,0.0011331769120965784,0.041212634934334316,-0.004375,0.0,-0.0015139789701183169,0.028448362114158084,0.010274636189324692,0.09770255074019535,0,122282792,0
0.09,0.003205901830432022,0.014378548577142616,-0.017500334099331546,-0.10957131989318172,0.024545139266540984,0.0007014558900657848,0.00010082990595648688,0.0005723014553623121,-0.000578389909295049,-0.004419816490419242,0.0007791721300276618,2.5411725205470516e-05,0.05587459482171265,0.1614275756966383,-0.28506979100068536,-1.1868769152986376,0.42192723655307285,0.008615628456043644,0.0026384398076037914,0.012713814254056405,-0.014695016089382491,-0.09770223669489322,0.020327864787274025,0.0005453184125338474,0.01219537637052633,0.03500000997544436,-0.05213000223530125,5.068196150257566e-05,0.0014799536787963863,0.047092889646985034,-0.005000000000000001,0.0,-0.0017259481516356356,0.03271434106984242,0.012500334099331545,0.10957131989318172,0,122282792,0
0.1,0.0037666337960264086,0.016001038494509907,-0.02033910543065621,-0.12132166187938764,0.028737325088349697,0.0007874845905044361,0.00013274842882594722,0.0007153128677440722,-0.0007540519705330701,-0.005515525069136929,0.0010246521282399276,3.1341370811434845e-05,0.05607319655943865,0.16224899173672896,-0.2838771331324663,-1.1750341986205919,0.4192185821808713,0.008602870043865136,0.003191852286946035,0.014301141238176008,-0.01756620612380211,-0.10957085787176876,0.024547999821226588,0.0005929645605964327,0.01219537637052633,0.03500000997544436,-0.05213000223530125,5.068196150257566e-05,0.0018729026877974952,0.052970239448375006,-0.005625000000000001,0.0,-0.0018937311082289133,0.0369692009538651,0.014714105430656207,0.12132166187938764,0,122282792,0
