time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,solve_time,metadata
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.844384855031967,-0.1311808079481125,-1.308937895298004,-0.00418053244109231,0.004901101993238743,0.35569062589089295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004446077008988264,0.026250000000000002,0.0044041638716244245,-0.00022825458348030905,0.7905170408755889,-0.1228120844432768,-1.3,0.0,0.7905170408755889,-0.1228120844432768,-1.3,0.0,413717334,1888.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.844384855031967,-0.1311808079481125,-1.308937895298004,-0.00418053244109231,0.004901101993238743,0.35569062589089295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005093442221973907,0.0328125,0.0087232547807907,-0.00031218924701837184,0.7909409189516219,-0.12005191680254004,-1.3,0.010471975511965976,0.7909409189516219,-0.12005191680254004,-1.3,0.010471975511965976,522764311,0.025
0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.8437996405363082,-0.1315599367022514,-1.3064151489734648,-0.0023604521533054875,0.0009168536119596646,0.3554925061879066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00423151382018211,0.034453125,0.009230865806861522,-0.00022919140011234268,0.7913551596621632,-0.11729028636708312,-1.3,0.020943951023931952,0.7913551596621632,-0.11729028636708312,-1.3,0.020943951023931952,334510353,"[[30]
 [30]
 [30]
 [20]]"
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8437996405363082,-0.1315599367022514,-1.3064151489734648,-0.0023604521533054875,0.0009168536119596646,0.3554925061879066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034282484979573937,0.03486328125,0.009611402113282616,-6.954570385469443e-05,0.7917597579598203,-0.1145272267865014,-1.3,0.031415926535897934,0.7917597579598203,-0.1145272267865014,-1.3,0.031415926535897934,64982517,0
0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.8432616263031958,-0.13199694707989693,-1.3039293135404586,-0.0019498204219142818,-0.0005755815008143257,0.3552640393245056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022576589133641994,0.03496582031250001,0.008672680315561683,0.00014207597135762465,0.792154708914691,-0.11176277172780386,-1.3,0.041887902047863905,0.792154708914691,-0.11176277172780386,-1.3,0.041887902047863905,66504727,0
0.15000000000000002,-0.0011693359149442572,-0.00025967882117105715,0.004769951932408499,0.007262827659465188,-0.011483159350856094,-0.0004857598148468349,0.8428464013582466,-0.13215791829377413,-1.3017614374625683,-0.002293882847309467,-0.001449464066666947,0.3550713663794433,-0.007468752178234559,-0.0016586138649091024,0.030466513881897157,0.046393198671848664,-0.07335186315618142,-0.0029343829226582143,-0.0010164019086278105,-0.000642152344725558,0.0047688351340691255,0.007263493569143985,-0.01148424341438975,-0.00045941802027690544,-0.0005367059992464978,0.034991455078125004,0.005819491432010394,0.00039461038853038006,0.7925400077144223,-0.10899695487500297,-1.3,0.05235987755982988,0.7937093436293666,-0.1087372760538319,-1.3047699519324085,0.04509704990036469,67076377,0
0.17500000000000002,-0.0015737202272926014,-0.00020471252670877364,0.007464413311217396,0.0006658098721212287,-0.004876502271721752,-0.0009257699329502258,0.8426469154201088,-0.13210955066795646,-1.3002245338863252,-0.003113509651167621,-0.001509509379349815,0.3546970628380299,-0.0026353774593185653,0.0003783257285588264,0.0174558162157963,-0.012432339035244301,0.007080569940108317,-0.0033902223711299497,-0.0014232982275670797,-0.0007206507443795335,0.007462630455348199,0.0006671844058891562,-0.00487936102443895,-0.0009105834708532988,0.0006789373637169948,0.034997863769531255,0.0036836884341929182,0.0006579382205975155,0.7929156496642701,-0.10622980992870429,-1.3,0.06283185307179587,0.7944893698915627,-0.10602509740199552,-1.3074644133112174,0.06216604319967464,62811817,0
0.2,-0.00870175565595845,0.004060178426444991,0.056446058829656025,-0.02132897512124963,0.004374130936853156,-0.02198619542480829,0.8423359260211525,-0.13210794893592115,-1.2987925453212723,-0.003414801046061805,-0.0012232485192602202,0.35391366888795234,0.014155481909663386,0.02831791057820122,-0.05960892589013032,-0.010653537001361148,0.11001599711197739,-0.09953781105159734,-0.009701133858658855,0.0009496236039971303,0.05642117842281103,-0.02130206241226853,0.004299027096577893,-0.022001020454228724,0.004223001597190314,0.03499946594238282,-0.014178552827632883,0.0008289691102987577,0.7932816301871555,-0.1034613706056957,-1.3,0.07330382858376185,0.8019833858431139,-0.10752154903214069,-1.356446058829656,0.09463280370501148,62460134,0
0.225,-0.01304935318359878,0.007861736493660563,0.05547323019519442,-0.02232623257754427,0.003177389422043174,-0.026216095976252775,0.8418987285964203,-0.1319584306189622,-1.2974812338640707,-0.0042168632443162195,-0.0013577066170543718,0.3533987510202059,-0.050093323347537855,0.023540200510607456,0.00037129078750107236,-0.03413830887205381,-0.07572713235568014,0.008442671266940802,-0.015115325642756342,0.0030530192184305867,0.0554218169303426,-0.022290620913808158,0.0030668118081171943,-0.026229285642190025,0.0077470671427493035,0.03499986648559571,-0.01881275752733984,0.0009144845551493789,0.7936379448237215,-0.1006916706385367,-1.3,0.08377580409572781,0.8066872980073203,-0.10855340713219727,-1.3554732301951944,0.10610203667327209,62226743,0
0.25,-0.008197614807637898,0.01184161530482717,0.04965248545420697,-0.03495376054730424,0.0018798987039369136,-0.017112536136064855,0.8417483135331199,-0.13164857407905942,-1.2963514687111115,-0.005358380975064096,-0.0011521608110409446,0.3531427247645658,0.06628971984535537,-0.006002905838538842,-0.1719361387356674,0.01755054333745592,0.009679695312745052,0.1151408923656855,-0.011932705145323382,0.008505463583566786,0.04957884317413576,-0.034934032822205446,0.0017881766666738611,-0.017122374996976615,0.007378255389015192,0.03499996662139893,-0.018301841449835026,0.0009572422775746894,0.7939845892323868,-0.09792074377514735,-1.3,0.09424777960769379,0.8021822040400247,-0.10976235907997453,-1.349652485454207,0.12920154015499802,59731856,0
