time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,solve_time,metadata
0.033,0.0024235747267927375,0.0,0.009466848595156112,0.0,0.018834040681086236,0.0,0.561797559261322,0.0,-1.2106740474700928,0.0,0.0,0.0,0.0734416583876587,0.0,0.2868741998532155,0.0,0.5707285054874617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016159443930252666,0.0,0.05146523145366686,0.0,0.56179756,0.0,-1.210674,0.0,0.5593739845345292,0.0,-1.220140896065249,0.0,980037843,757.0
0.066,0.004838196801828677,0.0,0.018851957761038016,0.0,0.03758482906325085,0.0,0.5618775372273062,0.0,-1.2103616414664526,0.0,0.0006215233424758458,0.0,0.07317036591017997,0.0,0.2843972474509668,0.0,0.5682057085504428,0.0,0.0024235747267927375,0.0,0.009466848595156112,0.0,0.018834040681086236,0.0,0.016159443930252666,0.0,0.05146523145366686,0.0,0.5630357,0.0,-1.2073423,0.0,0.5581975297454125,0.0,-1.226194224797476,0.0,980037843,0.033
0.099,0.00675802993803915,0.0,0.02750461923517146,0.0,0.052302179086317,0.0,0.5620375843496532,0.0,-1.209739626213215,0.0,0.001861822701563124,0.0,0.058176761703347665,0.0,0.2622018628525286,0.0,0.4459803037292773,0.0,0.004849912798397621,0.0,0.0188489470678106,0.0,0.03758482906325085,0.0,0.012950052530162468,0.0,0.04790390032011138,0.0,0.56425416,0.0,-1.2040031,0.0,0.5574961347577005,0.0,-1.2315077148620026,0.0,848182,"[[30]
 [30]
 [30]
 [20]]"
0.132,0.00866569906224907,0.0,0.036087816269935284,0.0,0.06653472970755905,0.0,0.5622622888380128,0.0,-1.2088323905657172,0.0,0.003587794611411585,0.0,0.057808155279088475,0.0,0.26009687984132807,0.0,0.43128941276491084,0.0,0.006809226919984928,0.0,0.02749198931811501,0.0,0.052302179086317,0.0,0.012950052530162468,0.0,0.04790390032011138,0.0,0.5654528,0.0,-1.2006568,0.0,0.5567871150399237,0.0,-1.2367445879297863,0.0,848182,0
0.165,0.010253758703064159,0.0,0.043789609599075824,0.0,0.07774759513710627,0.0,0.5625525277545741,0.0,-1.2076425262860773,0.0,0.005783440691761034,0.0,0.048123019418639085,0.0,0.23338767664062252,0.0,0.33978380089537014,0.0,0.008795118683675867,0.0,0.03605649332242565,0.0,0.06653472970755905,0.0,0.010914125007531665,0.0,0.043475436819989006,0.0,0.5666316,0.0,-1.1973035,0.0,0.5563778564588316,0.0,-1.241093143153153,0.0,836780,0
0.198,0.011832242552660056,0.0,0.05143221927157464,0.0,0.08816727977883683,0.0,0.5628992534883333,0.0,-1.2061994502917766,0.0,0.00834911133128554,0.0,0.04783284392714839,0.0,0.23159423249996408,0.0,0.31574801944638053,0.0,0.010506840416942885,0.0,0.043729575584872,0.0,0.07774759513710627,0.0,0.010914125007531665,0.0,0.043475436819989006,0.0,0.5677905,0.0,-1.1939433,0.0,0.5559582657176037,0.0,-1.2453754813717943,0.0,836780,0
0.231,0.013112741491570457,0.0,0.058232714022314475,0.0,0.09543042367452556,0.0,0.5633038743585664,0.0,-1.204505506201163,0.0,0.011258631563987155,0.0,0.0388029981488,0.0,0.20607559850726764,0.0,0.22009526956632514,0.0,0.012261238491916264,0.0,0.05133163910950696,0.0,0.08816727977883683,0.0,0.008990626385458866,0.0,0.03921125192825495,0.0,0.5689295,0.0,-1.1905762,0.0,0.5558167519357061,0.0,-1.2488089097391724,0.0,752435,0
0.264,0.014391938007966537,0.0,0.06498126220691659,0.0,0.10167540193535753,0.0,0.5637582024280601,0.0,-1.2025888201675121,0.0,0.014407835545246498,0.0,0.03876353079988119,0.0,0.2045014601394581,0.0,0.1892417654797566,0.0,0.013767517257382001,0.0,0.05808139495911839,0.0,0.09543042367452556,0.0,0.008990626385458866,0.0,0.03921125192825495,0.0,0.57004845,0.0,-1.1872025,0.0,0.5556565134156785,0.0,-1.2521837158201978,0.0,752435,0
0.29700000000000004,0.015400777638799244,0.0,0.07093385646417603,0.0,0.10472081580139068,0.0,0.5642639819177078,0.0,-1.2004515036159107,0.0,0.017763123809113296,0.0,0.030570897904021416,0.0,0.1803816441593771,0.0,0.09228526866767141,0.0,0.01532665120144581,0.0,0.06476716823034968,0.0,0.10167540193535753,0.0,0.007184424792464887,0.0,0.035164050448576595,0.0,0.5711475,0.0,-1.1838222,0.0,0.5557467238298592,0.0,-1.2547560114629552,0.0,757152,0
0.33,0.01642075734579596,0.0,0.07683933024666988,0.0,0.10661512231528701,0.0,0.5648137054423112,0.0,-1.1981200828408594,0.0,0.02121891073055919,0.0,0.0309084759695974,0.0,0.1789537509846618,0.0,0.05740322769382807,0.0,0.01665828862434767,0.0,0.07064911439549681,0.0,0.10472081580139068,0.0,0.007184424792464887,0.0,0.035164050448576595,0.0,0.57222646,0.0,-1.1804354,0.0,0.5558057074025866,0.0,-1.2572747493293115,0.0,757152,0
