time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,solve_time,metadata
0.05,0.048262876244304836,-0.000574909675799794,0.12175001031526671,0.002325911858375389,-0.05714266387636021,-0.015583235146908684,-1.4510987380797438,0.041639362894045566,-1.3636845013728927,0.00556751957347344,0.0008799012762722162,-0.005128910506168421,0.19716054618997556,-0.06891178444039796,0.16675704960245216,-0.15749563996212615,0.25395780146475977,0.3232608219882857,0.048362919680072884,-0.0015008105683678684,0.12170240886659826,0.0023119204258853663,-0.05705501872675877,-0.01590114104018702,0.0009968054581504357,0.00023864888404874293,-0.00805039339240349,-1.9472848717374835e-06,-1.4510021892273426,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4992650654716475,0.04144180067864108,-1.4904078391219053,-0.008815959357790462,1479028,1220.0
0.1,0.048262876244304836,-0.000574909675799794,0.12175001031526671,0.002325911858375389,-0.05714266387636021,-0.015583235146908684,-1.4510987380797438,0.041639362894045566,-1.3636845013728927,0.00556751957347344,0.0008799012762722162,-0.005128910506168421,0.19716054618997556,-0.06891178444039796,0.16675704960245216,-0.15749563996212615,0.25395780146475977,0.3232608219882857,0.048362919680072884,-0.0015008105683678684,0.12170240886659826,0.0023119204258853663,-0.05705501872675877,-0.01590114104018702,0.0011171678298928542,-0.0008220017834148696,-0.10782618486401843,5.055209382754991e-06,-1.4485021892273426,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4967650654716476,0.04144180067864108,-1.4904078391219053,-0.008815959357790462,659598,0.05
0.15000000000000002,-0.00561588805498311,0.01555754283462892,0.09375110490700851,0.04093780943426994,-0.020103811708367076,0.026744379866224355,-1.4517783658862515,0.04262457808872155,-1.358867751900108,0.0077500459158154926,0.0006505054629252028,-0.0034852182366640694,-2.2680454506794394,0.7604383188169218,-1.3157765266642398,2.812593597044329,4.868688808264262,1.3564453087135704,-0.005503103477797792,0.014849777190588538,0.0938724931941453,0.04095510492815605,-0.02031047605871383,0.026587778414845133,0.0015373749029183824,-0.0006959313075557746,-0.0884558769990857,-2.7701619145997795e-05,-1.4460021892273427,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4403863011723597,0.025309348168212363,-1.4624089337136472,-0.04742785693368501,695213,k1 = [[0.3 0.3 5.  0.3]]
0.2,0.00907437306290566,0.01786723115698189,0.09750486322847952,0.03330559807643102,-0.020806448573515473,0.037268875910020496,-1.4516902661733444,0.04352053191160432,-1.3541223389728465,0.01038592306046186,-0.0006895514738162429,-0.002154652548552486,-0.919362315777606,0.3329531800763743,-0.46131126178434306,0.37804709431614797,0.9330262487041252,0.939294185785731,0.00904330469184136,0.016834161630082063,0.0976914028529077,0.033280049655467214,-0.021192391133922957,0.0370507843990851,0.0015883459461542768,-0.0005666358230757633,-0.09600596387475023,-3.9697105348332843e-05,-1.4435021892273425,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4525765622902482,0.022999659845859395,-1.4661626920351183,-0.03979564557584609,657603,k2 = [[0.1 0.1 5.  0.3]]
0.25,0.110555106162544,-0.014100456307276138,0.138141154348343,-0.024755153953102984,-0.14114853779917758,-0.044709583771994896,-1.4488591286249788,0.0435307504553611,-1.3478363592402203,0.01023251626870123,-0.006810662901975474,-0.0032147405656003025,0.6000398854892939,-0.12439410416127328,0.12809194095544,-1.1360854923649433,0.8379735617931583,0.7229122341292009,0.10956231114015055,-0.015865520847013294,0.1387393892060194,-0.024440826629848478,-0.1406836648681418,-0.046152593045736934,0.0005509905241238184,-0.0016346214609997323,-0.1367907293351746,-9.457834661352205e-06,-1.4410021892273426,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.5515572953898866,0.054967347310117425,-1.5067989831549817,0.01826510645368791,659029,dT = 0.05
0.30000000000000004,-0.06273031526696853,0.04304575943643524,0.042987962198867684,0.09107671886477686,0.045606564046448625,0.09930672173644141,-1.4504096333612877,0.04494150031630641,-1.3448177161700916,0.0138051616066566,-0.0073393508348099205,-0.0011712228191978623,0.22821396522127285,-0.07056099470017206,0.054824975791077514,-0.9922366087521194,-0.8242598687152333,0.08676595264174392,-0.06299869829785659,0.04252203536376869,0.043116531333840406,0.09034330752415974,0.04423131641301822,0.09992953620790919,0.0023074526417119503,-0.00014318304082606666,-0.058187813160681515,-0.00013519333922858961,-1.4385021892273426,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.3757718739603741,-0.002178868433593953,-1.4116457910055062,-0.09756676636419194,652892,0
0.35000000000000003,0.03596850406559504,0.00865663515200564,0.0875414609672841,-0.04531914799317968,-0.04911677554435302,0.06944217988606573,-1.4475578116408587,0.04484117926791344,-1.3403760867116905,0.011856669389653195,-0.011795935112455398,-0.0009447913469110879,-0.10117746617706215,0.1240378831346465,-0.019699928939262114,-0.44202105505227324,1.0139945852084906,1.1806903367785022,0.03493943608696378,0.0075850937535170545,0.08805611940026384,-0.046131394202042104,-0.04993665682918669,0.06885974176418992,0.0011842649574203047,0.0013677010635233953,-0.1003621942772427,-6.2582118493665e-05,-1.4360021892273427,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4719706932929377,0.032210255850835645,-1.4561992897739229,0.03882910049376461,667747,0
0.4,0.01573317891553065,0.013328761512804262,0.052961207652044366,0.008414897841047464,-0.06428473100513654,0.019337700141096346,-1.4469018766220674,0.04544290234448141,-1.3376874439108146,0.014594124851058394,-0.015448310261948005,-0.0022724232235039944,0.08223246002455742,-0.14364507504998403,-0.09082122752340088,0.06768354523417634,0.026249245156056523,-0.7210034557570326,0.01493874577875648,0.012520532265703224,0.05338678174002852,0.00813066502320182,-0.06456009196521065,0.018399690238914516,0.0018176248946203018,-0.00037221330467431186,-0.07318287942364456,-3.605322445979091e-05,-1.4335021892273425,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4492353681428731,0.027538129490037023,-1.421619036458683,-0.014904945340462536,654550,0
0.45,0.029287263288752637,0.005450909584667984,0.05375780757574772,-0.00362173756361661,-0.08216161707850002,-0.00047195388328170857,-1.4463121017499665,0.04614409566574894,-1.3355235558046932,0.014948958353961948,-0.018209676145219542,-0.0011193783781019216,-0.12942271430253216,-0.02594861200897287,-0.09275221149298891,0.5996644535466241,-0.0011750172946995915,-0.7343698212021891,0.028307358916782686,0.004615023491511417,0.05435764040983847,-0.0035907761259257463,-0.08214538190930117,-0.0017003679036290528,0.0018015846019985582,-0.0005318469007161927,-0.07595766589910025,-3.097701614602083e-05,-1.4310021892273426,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4602894525160952,0.0354159814181733,-1.4224156363823863,-0.0028683099357984625,666530,0
0.5,-0.038533425631648646,0.02999185554508439,0.0016374147866977016,0.026738539520263616,0.03980824926350193,0.08411101434167821,-1.44711141595957,0.04735827422006664,-1.3345112707639166,0.015635466691105406,-0.01849291653200159,0.0012390166982249884,-0.05811860813832825,-0.015384213714583745,-0.1039488902204696,0.4186601188854538,0.2305218025019439,-0.1277455929227897,-0.03860287767861884,0.02991478226099762,0.001393217261375822,0.025171583145245632,0.03848832206483199,0.08473761773808652,0.00331781938424061,0.00017402617733960012,-0.03217853228863193,-0.00013489750302401112,-1.4285021892273426,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.3899687635956939,0.010875035457756897,-1.3702952435933364,-0.033228587019678686,684903,0
0.55,0.009109249154613131,0.009628699524695044,0.011473852249138711,0.019472463354248258,-0.01926898515206583,-0.007529331521424742,-1.4463313577231163,0.04771731856952811,-1.333568131673279,0.015193148593776412,-0.02051807053760672,0.0013180506847983928,-0.13254744648029754,0.030912889321519827,-0.14299193771326948,0.5336528026679832,0.25194820028876735,-0.39422705067702474,0.008856485283711324,0.009464952520207461,0.011803258124025388,0.019632961971571095,-0.01915237139623046,-0.007822854444323343,0.0030627635488408504,-7.269406838018334e-05,-0.041488010779019265,-3.6013219360758354e-05,-1.4260021892273427,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4351114383819559,0.031238191478146243,-1.3801316810557773,-0.02596251085366333,655444,0
0.6000000000000001,0.03060433837542523,0.0036065522872352376,0.010857152963136614,-0.03963737495737027,-0.0445257439734598,-0.006137894812554301,-1.443478837983284,0.0474663533826104,-1.3321657052666436,0.012412456602671098,-0.025495713778852028,-0.00023817650324637084,-0.21466935469494336,0.22525169048210555,-0.22373966290223554,-0.07049028710204719,0.9353094751378543,1.355799592291622,0.030317317249332273,0.003464293207909657,0.011677733711470052,-0.039466769582273256,-0.04444612960063617,-0.006692256632671705,0.003079117244543796,-4.01620251819757e-05,-0.04275411693516304,-3.382612749852096e-05,-1.4235021892273425,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4541065276027678,0.03726033871560605,-1.3795149817697754,0.0331473274579552,654241,0
0.65,0.025036661273708773,0.0015850852696614038,0.005700928175645024,-0.05560935411487703,-0.02188717219581535,0.03335978471394712,-1.4422530924931063,0.047424638262497903,-1.3318059628243029,0.009552820594420242,-0.026505640485111198,0.001775049826125347,-0.13704480210228298,0.07555094168977236,-0.022827935913324705,0.018587312036675477,-0.0688774425882746,0.36605225772596295,0.02487362758771361,0.0015747082157892072,0.006377337200842371,-0.05648820022332885,-0.02220484872287584,0.03316082940106765,0.0033222819016781864,-6.126149751773232e-05,-0.03857756071086977,-6.148517444937956e-05,-1.4210021892273426,0.040866891002841285,-1.3686578288066387,-0.006490047499415072,-1.4460388505010513,0.03928180573317988,-1.3743587569822837,0.04911930661546196,656676,0
